Plateau_Locations,LAT,LON,ALT,Context,label,score,label_numeric
Chambon,45.06081,4.302941,961,"de quoi il 
retournait.

On savait qu'il y avait ce problème. Ensuite, on savait qu'il y avait des 
Allemands parce que de temps à autre, on avait vu passer des soldats 
allemands. Et dans le village suivant qui s'appelle le Chambon-sur-Lignon 
qui est très connu dans le monde juif, il y avait les Allemands qui 
avaient monté un hôtel pour les soldats allemands pour qu'ils puissent 
ceux qui venaient du front russe ou qui avaient été au combat pour qu'i",neutral,0.858691931,4
Chambon,45.06081,4.302941,961,"avec nous.

Ensuite elle a placé ses deux filles qu'elle avait dans un pensionnat 
pour enfants parce qu'il y avait plusieurs pensionnats pour enfants qui 
étaient là. Après elle les a mis dans un pensionnat pour enfants au 
Chambon-sur-Lignon. 

Donc nous étions toujours là-bas, nous allions à l'école mon père a 
organisé des cours d'instruction religieuse comme il y avait plusieurs 
familles juives qui étaient là donc avec les enfants de deux autres 
",neutral,0.9782136082649231,4
Chambon,45.06081,4.302941,961,"us enfants c'était une chose extraordinaire 
parce que c'était la première fois que nous avions droit à un vrai 
appartement.  ce village s'appelait le Mazelgirard. le Mazelgirard on 
était toujours dans cette même région du Chambon-sur-Lignon puisque de 
l'endroit où nous étions on voyait les premières maisons de Chambon-sur-
Lignon et donc un appartement donc c'était vraiment la première fois je 
dis où on avait un appartement où on avait une cuisine ",joy,0.7120571136474609,3
Chambon,45.06081,4.302941,961,"ions droit à un vrai 
appartement.  ce village s'appelait le Mazelgirard. le Mazelgirard on 
était toujours dans cette même région du Chambon-sur-Lignon puisque de 
l'endroit où nous étions on voyait les premières maisons de Chambon-sur-
Lignon et donc un appartement donc c'était vraiment la première fois je 
dis où on avait un appartement où on avait une cuisine où il y avait une 
chambre pour mes parents il y avait une chambre pour nous et il y avait ",neutral,0.9593005180358887,4
Chambon,45.06081,4.302941,961,"lis. J'ai su très longtemps par la suite que ces papiers n'avaient 
pas été établis par le commissariat de police de Nîmes mais avaient été 
établis par une équipe de jeunes gens juifs de la résistance qui habitait 
aussi au Chambon-sur-Lignon et qui avait réalisé donc les faux cachets et 
qui faisait les fausses cartes d'identité et les faux papiers pour les 
juifs qui habitaient dans la région puisque finalement dans cette région 
du Chambon-sur-Ligno",anger,0.5546776652336121,0
Chambon,45.06081,4.302941,961,"
aussi au Chambon-sur-Lignon et qui avait réalisé donc les faux cachets et 
qui faisait les fausses cartes d'identité et les faux papiers pour les 
juifs qui habitaient dans la région puisque finalement dans cette région 
du Chambon-sur-Lignon on a dû être vraisemblablement aux environs de 5 à 
7000 juifs qui ont habité dans ce secteur.

Donc nous sommes allés à l'école on a été inscrit sous ce nom de famille 
de Weill avec les prénoms qu'on nous avait ",anger,0.7398911118507385,0
Chambon,45.06081,4.302941,961,"roblèmes elle voulait avoir la visite d'un curé ce qui a donc posé aussi 
des problèmes pour nous parce qu'on ne savait pas si on pouvait aller 
rencontrer le curé ou pas et finalement mes parents sont allés voir le 
curé de Chambon-sur-Lignon qui est venu tout en sachant qu'on était juif 
et donc mes parents lui avaient expliqué qui c'est que nous étions et qui 
est venu pour je crois il a une totalité d'extrême onction à cette femme 
mais enfin il ven",neutral,0.6411237120628357,4
Chambon,45.06081,4.302941,961,"tendu quand il y a les 
troupes qui ont débarqué sur la côte d'azur le 6 juin 44 et peu de temps 
après combien de temps je pourrais plus vous dire peut-être la semaine 
qui a suivi j'ai vu passer les troupes sur la route du Chambon-sur-Lignon 
donc de là où nous étions on avait une vue complète sur cette route j'ai 
vu passer les troupes en défilé constant qui descendait en direction de 
Tence et ensuite après ils allaient sur Saint-Etienne et Riom et ",neutral,0.9745680093765259,4
Chambon,45.06081,4.302941,961,"étions originaires de Mulhouse, et il 
fallait voir pour mes parents d'aller repérer de nouveau pour savoir tout 
ce qu'il y avait ou tout ce qu'il n'y avait pas.

Alors nous, nous avons fait l'examen d'entrée en sixième, au Chambon-sur-Lignon, 
au collège Cévenol, et c'est avec les résultats de ce que nous 
avions fait là-bas, cet examen d'entrée, que nous avons été admis 
finalement au lycée à Mulhouse quand nous sommes arrivés.

Comme nous n'avions p",neutral,0.9537608623504639,4
Chambon,45.06081,4.302941,961,"er, en tout cas mon frère et moi, nous 
éloigner à nouveau de Saint-Etienne. Or, c'est dans ce jardin d'enfants 
qui était tenu par une association qui s'appelait L'Aide aux Mères, M-E-
R-E-S, que ma mère a entendu parler du Chambon-sur-Lignon, en 1942, d'un 
village qui était à 60 kilomètres de Saint-Etienne.

Et je sais que mon père est allé en franc-tireur, a fait un voyage au 
Chambon-sur-Lignon pour voir ce que c'était, trouver des correspondants. ",neutral,0.7795137166976929,4
Chambon,45.06081,4.302941,961,"ait L'Aide aux Mères, M-E-
R-E-S, que ma mère a entendu parler du Chambon-sur-Lignon, en 1942, d'un 
village qui était à 60 kilomètres de Saint-Etienne.

Et je sais que mon père est allé en franc-tireur, a fait un voyage au 
Chambon-sur-Lignon pour voir ce que c'était, trouver des correspondants. 
Et il est revenu absolument emballé, étourdi par ce voyage, parce qu'il 
est arrivé au Chambon-sur-Lignon. On entendait la BBC à tue-tête à toutes 
les fenêtr",joy,0.9700671434402466,3
Chambon,45.06081,4.302941,961,"ais que mon père est allé en franc-tireur, a fait un voyage au 
Chambon-sur-Lignon pour voir ce que c'était, trouver des correspondants. 
Et il est revenu absolument emballé, étourdi par ce voyage, parce qu'il 
est arrivé au Chambon-sur-Lignon. On entendait la BBC à tue-tête à toutes 
les fenêtres.

Enfin, c'était extraordinaire. Il est revenu emballé, a dit, j'ai trouvé, 
il faut les emmener au Chambon-sur-Lignon. Et on a déguerpi, on est 
partis, mon ",joy,0.975373387,3
Chambon,45.06081,4.302941,961," étourdi par ce voyage, parce qu'il 
est arrivé au Chambon-sur-Lignon. On entendait la BBC à tue-tête à toutes 
les fenêtres.

Enfin, c'était extraordinaire. Il est revenu emballé, a dit, j'ai trouvé, 
il faut les emmener au Chambon-sur-Lignon. Et on a déguerpi, on est 
partis, mon frère et moi, pour le Chambon-sur-Lignon.
On est allé dans ce premier home d'enfants qui s'appelait La Joyeuse 
Nichée. Juste un petit historique du Chambon-sur-Lignon, très ",joy,0.6186070442199707,3
Chambon,45.06081,4.302941,961,"ait la BBC à tue-tête à toutes 
les fenêtres.

Enfin, c'était extraordinaire. Il est revenu emballé, a dit, j'ai trouvé, 
il faut les emmener au Chambon-sur-Lignon. Et on a déguerpi, on est 
partis, mon frère et moi, pour le Chambon-sur-Lignon.
On est allé dans ce premier home d'enfants qui s'appelait La Joyeuse 
Nichée. Juste un petit historique du Chambon-sur-Lignon, très court, tel 
que je peux le connaître, moi. Dès 1925-30, des homes d'enfants se s",neutral,0.6298297643661499,4
Chambon,45.06081,4.302941,961,"ut les emmener au Chambon-sur-Lignon. Et on a déguerpi, on est 
partis, mon frère et moi, pour le Chambon-sur-Lignon.
On est allé dans ce premier home d'enfants qui s'appelait La Joyeuse 
Nichée. Juste un petit historique du Chambon-sur-Lignon, très court, tel 
que je peux le connaître, moi. Dès 1925-30, des homes d'enfants se sont 
créés au Chambon-sur-Lignon, parce que l'air était très pur, c'était sur 
un plateau, c'était un endroit merveilleux, et o",neutral,0.878785253,4
Chambon,45.06081,4.302941,961,"n est allé dans ce premier home d'enfants qui s'appelait La Joyeuse 
Nichée. Juste un petit historique du Chambon-sur-Lignon, très court, tel 
que je peux le connaître, moi. Dès 1925-30, des homes d'enfants se sont 
créés au Chambon-sur-Lignon, parce que l'air était très pur, c'était sur 
un plateau, c'était un endroit merveilleux, et on a créé des homes 
d'enfants pour enfants malades, déficients dans toute la France, point à 
la ligne.
C'est pour ça q",neutral,0.8011677861213684,4
Chambon,45.06081,4.302941,961,"cer ce 
racisme allemand. Et, il est allé avertir le plus de gens possible pour 
lutter contre ça.

Donc, il y avait déjà ce pilier fantastique qu'était ce pasteur. Et son 
ami Trocmé, le pasteur Trocmé, qui était pasteur du Chambon-sur-Lignon, a 
pris le relais, si tu veux, il l'a accompagné dans cette lutte. Donc, les 
gens, peu à peu, ont appris que le Chambon hébergeait des gens.

Mais tout ça était complètement sourd. Il n'y avait pas un accueil. O",sad,0.5423571467399597,5
Chambon,45.06081,4.302941,961,"antastique qu'était ce pasteur. Et son 
ami Trocmé, le pasteur Trocmé, qui était pasteur du Chambon-sur-Lignon, a 
pris le relais, si tu veux, il l'a accompagné dans cette lutte. Donc, les 
gens, peu à peu, ont appris que le Chambon hébergeait des gens.

Mais tout ça était complètement sourd. Il n'y avait pas un accueil. On 
n'entrait pas au Chambon-sur-Lignon avec accueil.

Bienvenue aux Juifs. Non, non, on ne savait rien. Moi-même, je ne sais 
même pl",sad,0.627241313,5
Chambon,45.06081,4.302941,961," le relais, si tu veux, il l'a accompagné dans cette lutte. Donc, les 
gens, peu à peu, ont appris que le Chambon hébergeait des gens.

Mais tout ça était complètement sourd. Il n'y avait pas un accueil. On 
n'entrait pas au Chambon-sur-Lignon avec accueil.

Bienvenue aux Juifs. Non, non, on ne savait rien. Moi-même, je ne sais 
même plus comment ça s'est passé.

Maintenant, je sais. Mais pour mon cas personnel, je ne sais plus les 
démarches administra",sad,0.8355539441108704,5
Chambon,45.06081,4.302941,961," s'est passé.

Maintenant, je sais. Mais pour mon cas personnel, je ne sais plus les 
démarches administratives. Je sais qu'on allait au temple, ou qu'on 
allait au domicile du pasteur.

Et de là, on était éparpillés dans le Chambon-sur-Lignon. Il y a des gens 
qui nous disent, oui, il y a de la place. Et un cycliste nous emmenait, 
un habitant du Chambon-sur-Lignon nous emmenait, et c'était fini.

J'étais avec mon frère, avec d'autres jeunes, à quatre ",neutral,0.8492286205291748,4
Chambon,45.06081,4.302941,961,"n allait au temple, ou qu'on 
allait au domicile du pasteur.

Et de là, on était éparpillés dans le Chambon-sur-Lignon. Il y a des gens 
qui nous disent, oui, il y a de la place. Et un cycliste nous emmenait, 
un habitant du Chambon-sur-Lignon nous emmenait, et c'était fini.

J'étais avec mon frère, avec d'autres jeunes, à quatre ans, la vie passe 
vite, quoi. Mais si, si, je sais, j'ai eu cette douleur d'enfant, quoi, 
bien sûr. Oui, oui.

Mais j'étais",sad,0.9868330359458923,5
Chambon,45.06081,4.302941,961,"qui n'est plus 
aujourd'hui, parce que j'y suis retourné, et que tout est reconstruit, 
mais autour, c'était en plein bois.

Donc, on fabriquait des cabanes, on était, j'allais dire, heureux, oui, 
heureux. Et, on restait au chambon, dans ces hômes d'enfants, pas plus de 
3, 4, 5 mois. Il fallait changer.

Bien sûr, parce que quand même, le Chambon-sur-Lignon, on n'a jamais su 
très bien s'il y a eu un accord tacite, ce qui s'est passé, si les 
Allemand",neutral,0.9804726243019104,4
Chambon,45.06081,4.302941,961,"bois.

Donc, on fabriquait des cabanes, on était, j'allais dire, heureux, oui, 
heureux. Et, on restait au chambon, dans ces hômes d'enfants, pas plus de 
3, 4, 5 mois. Il fallait changer.

Bien sûr, parce que quand même, le Chambon-sur-Lignon, on n'a jamais su 
très bien s'il y a eu un accord tacite, ce qui s'est passé, si les 
Allemands étaient au courant, s'ils laissaient faire, pourquoi ils 
laissaient faire. Toujours est-il que, de temps en temps, ",neutral,0.9881991147994995,4
Chambon,45.06081,4.302941,961,"is su 
très bien s'il y a eu un accord tacite, ce qui s'est passé, si les 
Allemands étaient au courant, s'ils laissaient faire, pourquoi ils 
laissaient faire. Toujours est-il que, de temps en temps, il faisait 
éruption au Chambon-sur-Lignon, ou la police française, ou les Allemands 
faisaient éruption au Chambon-sur-Lignon pour voir ce qui se passait. 
Alors, à ce moment-là, on le savait la veille, enfin, les directeurs des 
Hauts, mais les hautes au",neutral,0.9454568028450012,4
Chambon,45.06081,4.302941,961," étaient au courant, s'ils laissaient faire, pourquoi ils 
laissaient faire. Toujours est-il que, de temps en temps, il faisait 
éruption au Chambon-sur-Lignon, ou la police française, ou les Allemands 
faisaient éruption au Chambon-sur-Lignon pour voir ce qui se passait. 
Alors, à ce moment-là, on le savait la veille, enfin, les directeurs des 
Hauts, mais les hautes autorités du Chambon-sur-Lignon le savaient la 
veille ou quelques jours avant, et il ",neutral,0.9279089570045471,4
Chambon,45.06081,4.302941,961,", ou la police française, ou les Allemands 
faisaient éruption au Chambon-sur-Lignon pour voir ce qui se passait. 
Alors, à ce moment-là, on le savait la veille, enfin, les directeurs des 
Hauts, mais les hautes autorités du Chambon-sur-Lignon le savaient la 
veille ou quelques jours avant, et il y avait toujours un cycliste, 
quelqu'un qui venait prévenir.

Je vais revenir à ça, mais j'ai des souvenirs extraordinaires de journée 
passée dans les forêts",joy,0.6648491621017456,3
Chambon,45.06081,4.302941,961,"-Lignon le savaient la 
veille ou quelques jours avant, et il y avait toujours un cycliste, 
quelqu'un qui venait prévenir.

Je vais revenir à ça, mais j'ai des souvenirs extraordinaires de journée 
passée dans les forêts du Chambon-sur-Lignon, à cueillir des pommes de 
pin, à ramasser des pommes de pin pour faire du feu, à cueillir des 
myrtilles, cueillir des jonquilles. On nous disait "" Allez les enfants, 
demain, on va tous faire une grande promenad",joy,0.9908071160316467,3
Chambon,45.06081,4.302941,961,"ant tout 
content d'avoir passé cette journée dans le Haut.

Alors, au bout de quelques mois, mon frère et moi, nous avons quitté la 
Joyeuse-Nichée, nous sommes allés au Grillons, qui était un tout petit 
peu à la limite du Chambon-sur-Lignon, qui était tenu par M. et Mme Munch, qui 
étaient des Alsaciens, et là, ce sont d'autres aventures, c'était 
extraordinaire.

Mes parents sont venus me voir, là. Ils sont toujours restés à Saint-
Étienne. 

Mon pè",joy,0.9948805570602417,3
Chambon,45.06081,4.302941,961,"r extraordinaire.

Un jour, on m'avait fait une surprise. On m'avait dit, tiens, il y a Mlle 
Lombard qui était l'institutrice. 

Oui, on avait des cours. Il y avait une école. 

Oui, il y avait un grand collège. D'abord, le Chambon-sur-Lignon est très 
réputé parce qu'il a un immense collège qui a une réputation nationale et 
internationale qui est le collège Cévenol. Parce que c'est dans les 
Cévènes. C'est dans les Cévènes. Et c'est un collège, encor",joy,0.9875024557113647,3
Chambon,45.06081,4.302941,961,"Et c'est un collège, encore aujourd'hui, 
très, très réputé et très calé. A l'époque, c'était beaucoup plus 
restreint.

Mais il y avait aussi l'école communale qui était très importante. Il y 
avait de nombreux habitants au Chambon-sur-Lignon. Et mon frère allait à 
cette école.

Et moi, quand j'étais trop petit, il y avait une institutrice qui me 
donnait des cours comme ça, qui m'apprenait à lire. Et elle était partie 
en voyage. Et on me dit, tiens,",neutral,0.9092370271682739,4
Chambon,45.06081,4.302941,961,"bons, pleins d'attention et tout.

Parce que beaucoup d'enfants cachés, je vois que c'est une situation 
exceptionnelle. Complètement exceptionnelle. 

Bon, est-ce qu'il faut le dire ? Je le dis, je n'ai souffert de rien au 
Chambon.

Et puis mince, je le dis, c'était une de mes, parmi les plus belles 
années de mon enfance. En tout cas, de mon enfance et adolescence. Il n'y 
a pas de mal à le dire.  Non seulement je n'ai pas souffert, mais j'en 
garde ",joy,0.9875147342681885,3
Chambon,45.06081,4.302941,961,"plus belles 
années de mon enfance. En tout cas, de mon enfance et adolescence. Il n'y 
a pas de mal à le dire.  Non seulement je n'ai pas souffert, mais j'en 
garde des souvenirs imagés, coloriés et fabuleux. Les hivers au 
Chambon-sur-Lignon, où il y avait 2 m de neige, c'était extraordinaire. Parce que 
c'est une région dure sur le plan climatique.

Donc les hivers étaient extrêmement rigoureux. On allait à l'école ou on 
allait partout. En luge, je ",joy,0.9961062073707581,3
Chambon,45.06081,4.302941,961," combien de temps ça durait, 
je ne sais plus. Ça pouvait durer 2 heures ou 3 jours, parce que c'est un 
train qui brinc-balait, qui n'avait plus de vitre.

C'est le vieux train en bois. C'était extraordinaire. Et alors, le 
Chambon-sur-Lignon était en.

L'arrivée au Chambon-sur-Lignon était une côte. Un virage très accentué et une côte. 
Et alors, ce train, 6 fois sur 10, n'arrivait pas au Chambon-sur-Lignon.

Soit il fallait une locomotive pour le tir",sad,0.6221266984939575,5
Chambon,45.06081,4.302941,961,"us. Ça pouvait durer 2 heures ou 3 jours, parce que c'est un 
train qui brinc-balait, qui n'avait plus de vitre.

C'est le vieux train en bois. C'était extraordinaire. Et alors, le 
Chambon-sur-Lignon était en.

L'arrivée au Chambon-sur-Lignon était une côte. Un virage très accentué et une côte. 
Et alors, ce train, 6 fois sur 10, n'arrivait pas au Chambon-sur-Lignon.

Soit il fallait une locomotive pour le tirer et une locomotive pour le 
pousser.

Oui",neutral,0.6891664266586304,4
Chambon,45.06081,4.302941,961,"ux train en bois. C'était extraordinaire. Et alors, le 
Chambon-sur-Lignon était en.

L'arrivée au Chambon-sur-Lignon était une côte. Un virage très accentué et une côte. 
Et alors, ce train, 6 fois sur 10, n'arrivait pas au Chambon-sur-Lignon.

Soit il fallait une locomotive pour le tirer et une locomotive pour le 
pousser.

Oui, tellement raide, il n'y arrivait pas. Et la plupart du temps, il 
tombait en panne en bas de la côte. Alors, c'était extraor",joy,0.7973645329475403,3
Chambon,45.06081,4.302941,961,"allait une locomotive pour le tirer et une locomotive pour le 
pousser.

Oui, tellement raide, il n'y arrivait pas. Et la plupart du temps, il 
tombait en panne en bas de la côte. Alors, c'était extraordinaire.

L'arrivée au Chambon-sur-Lignon était fantastique, parce qu'on voyait des 
gens à gare, arrivés comme ça avec les valises, en sueur. C'était 
fantastique. Et ils arrivaient éparpillés sur je ne sais pas combien de 
mètres.

C'est très rare que l",joy,0.9729592204093933,3
Chambon,45.06081,4.302941,961,"ique, parce qu'on voyait des 
gens à gare, arrivés comme ça avec les valises, en sueur. C'était 
fantastique. Et ils arrivaient éparpillés sur je ne sais pas combien de 
mètres.

C'est très rare que le train arrive. Jusqu'au Chambon-sur-Lignon. 
Jusqu'à la gare du Chambon-sur-Lignon.

C'est très drôle. Et puis, ils s'arrêtaient partout. Dès qu'on se 
penchait à la vitre, on recevait des kilos, des scarbis.

Tout ça marchait au Chambon-sur-Lignon. Et pui",joy,0.9912136197090149,3
Chambon,45.06081,4.302941,961,"e, arrivés comme ça avec les valises, en sueur. C'était 
fantastique. Et ils arrivaient éparpillés sur je ne sais pas combien de 
mètres.

C'est très rare que le train arrive. Jusqu'au Chambon-sur-Lignon. 
Jusqu'à la gare du Chambon-sur-Lignon.

C'est très drôle. Et puis, ils s'arrêtaient partout. Dès qu'on se 
penchait à la vitre, on recevait des kilos, des scarbis.

Tout ça marchait au Chambon-sur-Lignon. Et puis, il avait une odeur fantastique. 
Acre",joy,0.9890198111534119,3
Chambon,45.06081,4.302941,961,"n arrive. Jusqu'au Chambon-sur-Lignon. 
Jusqu'à la gare du Chambon-sur-Lignon.

C'est très drôle. Et puis, ils s'arrêtaient partout. Dès qu'on se 
penchait à la vitre, on recevait des kilos, des scarbis.

Tout ça marchait au Chambon-sur-Lignon. Et puis, il avait une odeur fantastique. 
Acre.

Ah oui, c'était un personnage très important. Mais on devait arriver 
aussi par autocar. Ou par vélo.

C'est au Chambon-sur-Lignon que j'ai appris à faire du vélo,",joy,0.9751035571098328,3
Chambon,45.06081,4.302941,961,"es kilos, des scarbis.

Tout ça marchait au Chambon-sur-Lignon. Et puis, il avait une odeur fantastique. 
Acre.

Ah oui, c'était un personnage très important. Mais on devait arriver 
aussi par autocar. Ou par vélo.

C'est au Chambon-sur-Lignon que j'ai appris à faire du vélo, par exemple. Mais les 
gens arrivaient par tous les moyens. Même en sabots, puisqu'il y avait 
des sabotiers.

Moi, j'ai passé toute la guerre dans les sabots. On faisait faire des",neutral,0.9483410716056824,4
Chambon,45.06081,4.302941,961,"s 
importants. Il y avait donc ce pasteur Trocmé.

Il y avait un second pasteur qui s'appelait Theis et le directeur de 
l'école. C'étaient les trois personnages très importants et de la 
résistance et de la préoccupation du Chambon-sur-Lignon. Chacun devait en 
parler peut-être, mais il n'y avait pas de communication d'un homme à 
l'autre.

Moi, je ne voyais jamais les enfants des autres hommes. Jamais. 

Tout se faisait sur place. Alors, je savais qu'",neutral,0.9815581440925598,4
Chambon,45.06081,4.302941,961,"u lieu déjà.  En 44.

C'était toujours occupé, mais le débarquement avait eu lieu. Parce que je 
sais que je revois les tanks qui sont passés devant Les Grillons, de 
l'armée française.

Les seuls Allemands qui habitaient le Chambon-sur-Lignon étaient à La 
Ruchée. Ils étaient à 100 mètres de chez nous.

C'était un hôtel avant la guerre qui avait été réquisitionné par les 
Allemands pour accueillir les blessés, les convalescents du front de 
l'Est qui v",neutral,0.6989706754684448,4
Chambon,45.06081,4.302941,961," Ils étaient à 100 mètres de chez nous.

C'était un hôtel avant la guerre qui avait été réquisitionné par les 
Allemands pour accueillir les blessés, les convalescents du front de 
l'Est qui venaient se refaire une soirée au Chambon-sur-Lignon. C'est 
tout. Donc ces gens-là s'occupaient de rien, ils allaient se baigner dans 
le Lignon.

Je les voyais simplement en short noir défiler pour aller se baigner sur 
la plage. C'est tout. On ne les voyait jamai",neutral,0.6160497069358826,4
Chambon,45.06081,4.302941,961," allaient se baigner dans 
le Lignon.

Je les voyais simplement en short noir défiler pour aller se baigner sur 
la plage. C'est tout. On ne les voyait jamais.

Il n'y avait pas d'occupation. Il n'y avait pas d'Allemands au 
Chambon-sur-Lignon. Jamais.

Donc je ne savais même pas ce que c'était. J'avais oublié. J'en avais vu 
à Paris, j'en avais vu à Saint-Étienne, mais non, ce n'était pas ma 
préoccupation du tout.

Et puis on prenait soin que ce ne so",sad,0.5654990077018738,5
Chambon,45.06081,4.302941,961,"as ma préoccupation. On nous 
protégeait.

Et en fait, quand on était au Grillons, donc après le débarquement, 
Saint-Étienne était toujours occupée. Probablement que ça devenait 
dangereux. Mes parents sont venus habiter le Chambon-sur-Lignon.

Ils ont loué un appartement dans une très belle maison qui s'appelait le 
Pré de Grennes. C'était une très grande maison avec un clocheton. C'était 
ravissant.

Ils ont loué un appartement là et ils y ont passé ",neutral,0.8653954863548279,4
Chambon,45.06081,4.302941,961," ils y ont passé quelques mois. 
J'habitais toujours les Grillons avec mon frère, mais on allait passer 
les week-ends dans l'appartement. Jusqu'à notre départ en fin 44.

C'est ce que j'ai trouvé formidable avec ces gens du Chambon-sur-Lignon, 
c'est qu'ils n'ont jamais rien demandé en retour.

Jamais, jamais, jamais. Ils ont donné. Moi, c'est ce que j'aime chez les 
gens.

On donne et on ne fait pas ça pour quelque chose. J'avais une chance 
extraordi",joy,0.9960194230079651,3
Chambon,45.06081,4.302941,961,"ais une chance 
extraordinaire, mais je voulais le dire, que j'avais été profondément 
heureux pendant cette période et que j'avais été follement heureux 
pendant cette période. Et c'est vrai. J'en garde un souvenir. 

Et Le Chambon-sur-Lignon, pour moi, c'est un coquelicot. C'est rouge, 
c'est un bleu.
On m'apprenait à faire, en pleine guerre, des bouquets bleu, blanc, 
rouge. Ça, c'est formidable. Donc, je voudrais remercier tous ces gens-là 
et tous ",joy,0.9929327964782715,3
Chambon,45.06081,4.302941,961,"ns-là 
et tous ces piliers, toutes ces personnes qui m'ont appris. 
﻿Mon nom est Wiener Maurice, en allemand on dit Wiener, mais en France on 
dit Wiener, je suis né le 10 février 1924, a Tarnow en Pologne.

J'avais connu le Chambon-sur-Lignon par un ami du lycée, qui était juif 
alsacien, dont le père était militaire de carrière, il était officier 
dans l'armée française, et d'autres membres de la famille s'étaient déjà 
repliés au Chambon-sur-Lignon, ",joy,0.5623140335083008,3
Chambon,45.06081,4.302941,961,"ais connu le Chambon-sur-Lignon par un ami du lycée, qui était juif 
alsacien, dont le père était militaire de carrière, il était officier 
dans l'armée française, et d'autres membres de la famille s'étaient déjà 
repliés au Chambon-sur-Lignon, et ils savaient que c'était un arbre de 
paix pour les juifs.

Alors il m'a dit, il faut aller là-bas, tu verras, tu auras mon oncle, ma 
tante, mes cousins, tu seras bien accueilli. Alors je suis allé au 
Chambo",joy,0.8517059683799744,3
Chambon,45.06081,4.302941,961,"hambon-sur-Lignon, et ils savaient que c'était un arbre de 
paix pour les juifs.

Alors il m'a dit, il faut aller là-bas, tu verras, tu auras mon oncle, ma 
tante, mes cousins, tu seras bien accueilli. Alors je suis allé au 
Chambon-sur-Lignon, j'ai été en effet bien accueilli par les membres de 
la famille de mon camarade, là aussi j'ai trouvé une pension de famille. 
Le Chambon-sur-Lignon, c'était avant la guerre la ville de repos pour les 
nord-afric",neutral,0.6017359495162964,4
Chambon,45.06081,4.302941,961,"e, ma 
tante, mes cousins, tu seras bien accueilli. Alors je suis allé au 
Chambon-sur-Lignon, j'ai été en effet bien accueilli par les membres de 
la famille de mon camarade, là aussi j'ai trouvé une pension de famille. 
Le Chambon-sur-Lignon, c'était avant la guerre la ville de repos pour les 
nord-africains.

Les nord-africains, quand ils venaient en France, quand ils voulaient 
respirer l'air de la montagne, ils allaient au Chambon-sur-Lignon. De 
p",neutral,0.8935366868972778,4
Chambon,45.06081,4.302941,961,"n de famille. 
Le Chambon-sur-Lignon, c'était avant la guerre la ville de repos pour les 
nord-africains.

Les nord-africains, quand ils venaient en France, quand ils voulaient 
respirer l'air de la montagne, ils allaient au Chambon-sur-Lignon. De 
plus, c'était un foyer intellectuel et de formation de pasteurs 
protestants importants. Et c'était simplement un petit village de 2000 
habitants avant la guerre.

En été, il y avait 10 000 personnes à peu p",neutral,0.9778774380683899,4
Chambon,45.06081,4.302941,961,"Lévin nous avait déjà procuré des faux 
papiers. Je suis parti avec mon faux nom. Je m'appelais Marc Gallet. 

Et comme beaucoup de familles protestantes, souvent puissantes, 
envoyaient leurs enfants faire leur scolarité au Chambon-sur-Lignon 
pendant la guerre pour les mettre à l'abri des bombardements, des dangers 
de la ville. Là-bas, on était tranquille.

Si bien que ces gens que j'étais en pension étaient persuadés que j'étais 
l'un de ceux-là. Je",neutral,0.7476758360862732,4
Chambon,45.06081,4.302941,961," au Puy, au Puy qui était le chef-lieu de la Haute-Loire. 
Vous, vous irez à Clermont-Ferrand.

Et je vous inscrirai sous votre vrai nom. Alors très bien, j'étais donc 
Marc Gallet, et parfaitement intégré à cette société du Chambon-sur-Lignon, 
chambonnaise, et vraiment loin de soupçonner que le Chambon-sur-Lignon 
protégeait, cachait des milliers d'enfants juifs. Quand j'ai vu 
arriver au collège des gosses qui s'appelaient Rosenblum, Weinstein, et 
q",neutral,0.4831736087799072,4
Chambon,45.06081,4.302941,961,"z à Clermont-Ferrand.

Et je vous inscrirai sous votre vrai nom. Alors très bien, j'étais donc 
Marc Gallet, et parfaitement intégré à cette société du Chambon-sur-Lignon, 
chambonnaise, et vraiment loin de soupçonner que le Chambon-sur-Lignon 
protégeait, cachait des milliers d'enfants juifs. Quand j'ai vu 
arriver au collège des gosses qui s'appelaient Rosenblum, Weinstein, et 
qui portaient leur nom juif, je leur ai dit, écoutez, c'est dangereux de 
",anger,0.3816642165184021,0
Chambon,45.06081,4.302941,961,"i les avaient 
accueillis, mais qui n'avaient pas encore songé à leur faire de fausses 
identités. Et l'un des immeubles situé pas loin du collège, le nom du 
Lignon, Lignon c'est le fleuve, c'est la rivière qui traverse 
le Chambon-sur-Lignon, était complètement consacré à recevoir des enfants réfugiés, 
mais sous leur vrai nom.

Alors donc, je suis arrivé, pour commencer l'année scolaire, ça devait 
être en septembre, fin septembre, fin septembre 1942",neutral,0.9386934638023376,4
Chambon,45.06081,4.302941,961,"-Lignon, était complètement consacré à recevoir des enfants réfugiés, 
mais sous leur vrai nom.

Alors donc, je suis arrivé, pour commencer l'année scolaire, ça devait 
être en septembre, fin septembre, fin septembre 1942 au Chambon-sur-Lignon. 
Et là, j'ai rencontré une chaleur, une amitié extraordinaire. 
J'étais vite intégré dans la vie du collège.

Je faisais partie de la troupe théâtrale du collège. Ce théâtre était 
dirigé par le fils de l'histori",joy,0.9426974058151245,3
