Features,Context,label,score,label_numeric
école,"puisque l'année scolaire 
que j'avais débutée au mois d'octobre 1939 était une année scolaire en 
pointillés, puisque j'ai commencé dans un endroit, j'ai continué dans un 
autre. Une partie de l'année, je n'avais pas été à l'école, et ensuite, 
le reste, je n'ai pas été à l'école non plus, puisque nous étions sur les 
routes et qu'on était donc en fuite pour éviter de se retrouver face aux 
troupes allemandes.

Et donc, voilà où c'est que nous avons c",sad,0.688107967,5
école,"ois d'octobre 1939 était une année scolaire en 
pointillés, puisque j'ai commencé dans un endroit, j'ai continué dans un 
autre. Une partie de l'année, je n'avais pas été à l'école, et ensuite, 
le reste, je n'ai pas été à l'école non plus, puisque nous étions sur les 
routes et qu'on était donc en fuite pour éviter de se retrouver face aux 
troupes allemandes.

Et donc, voilà où c'est que nous avons commencé à aller à l'école. Alors, 
au début, quand",neutral,0.9757394790649414,4
école,"ste, je n'ai pas été à l'école non plus, puisque nous étions sur les 
routes et qu'on était donc en fuite pour éviter de se retrouver face aux 
troupes allemandes.

Et donc, voilà où c'est que nous avons commencé à aller à l'école. Alors, 
au début, quand nous sommes allés à l'école, en octobre 1940, il y avait 
encore un certain nombre de réfugiés, mais de réfugiés chrétiens qui 
étaient là, qui étaient des zones évacuées. Et comme il y a eu 
l'armis",sad,0.581655741,5
école," étions sur les 
routes et qu'on était donc en fuite pour éviter de se retrouver face aux 
troupes allemandes.

Et donc, voilà où c'est que nous avons commencé à aller à l'école. Alors, 
au début, quand nous sommes allés à l'école, en octobre 1940, il y avait 
encore un certain nombre de réfugiés, mais de réfugiés chrétiens qui 
étaient là, qui étaient des zones évacuées. Et comme il y a eu 
l'armistice, et ces gens ont été...

Donc, nous sommes resté",neutral,0.9570522308349609,4
école,"s c'était une famille qui était originaire de 
Troyes qui était la famille Blum qui allait s'installer dans un hôtel. 
Cette famille se trouvait là. Ils avaient trois fils et une fille.

Le plus jeune fils, ils l'ont mis à l'école maternelle. Les autres 
n'étaient pas là parce qu'ils étaient beaucoup plus âgés. Et il y en a un 
qui faisait ses études à l'époque à l'université de Grenoble.

Et donc il y a un certain nombre de leurs connaissances à ces ",neutral,0.9831439852714539,4
école,"nsionnat 
pour enfants parce qu'il y avait plusieurs pensionnats pour enfants qui 
étaient là. Après elle les a mis dans un pensionnat pour enfants au 
Chambon-sur-Lignon. 

Donc nous étions toujours là-bas, nous allions à l'école mon père a 
organisé des cours d'instruction religieuse comme il y avait plusieurs 
familles juives qui étaient là donc avec les enfants de deux autres 
familles d'autant moins que je me rappelle c'était des gens une famille",neutral,0.9789161086082458,4
école," dit on avait disparu 
alors je sais que la première fois quand nous avons disparu nous avons 
été la famille s'est dispersée mon frère mon jeune frère et ma mère sont 
allés chez une des assidutrices elles ont donc logé à l'école chez une 
des assidutrices et nous avons logé chez des commerçants qui étaient des 
amis de mon père qui habitaient dans un quartier je dirais de bas niveau 
à côté de l'abattoir toujours dans ce village de Tence et c'est ch",sad,0.9663915038108826,5
école,"aient mis en réserve en se disant bon si on est obligé de partir on 
partira mais aussi longtemps que c'est pas nécessaire on reste toujours à 
temps et qu'est ce qui se passe un soir et mon père qui vient nous 
chercher à l'école et qui nous dit faut rentrer alors vous ne comprenez 
pas puisque mon père venait nous chercher l'institutrice nous a lâchés 
nous sommes rentrés à la maison avec mon père on a reçu chacun un petit 
baluchon et mon père nous",sad,0.7259975671768188,5
école,"quand 
nous sommes arrivés il faisait nuit et c'était donc en 1943 en 1943 alors 
est-ce que c'était à ce moment là où est-ce que c'était au mois d'août 
non ça peut pas être au mois d'août puisque on nous avait cherché à 
l'école donc c'était encore à l'époque scolaire et donc oui et puis 
effectivement après nous sommes encore allés à l'école donc on était dans 
ce petit peut-être 100 130 habitants je crois même pas plus et nous avons 
donc logé ded",neutral,0.9562250971794128,4
école,"où est-ce que c'était au mois d'août 
non ça peut pas être au mois d'août puisque on nous avait cherché à 
l'école donc c'était encore à l'époque scolaire et donc oui et puis 
effectivement après nous sommes encore allés à l'école donc on était dans 
ce petit peut-être 100 130 habitants je crois même pas plus et nous avons 
donc logé dedans alors pour nous enfants c'était une chose extraordinaire 
parce que c'était la première fois que nous avions dro",joy,0.8837282061576843,3
école,"ors 
là la question s'est posée de savoir s'il fallait rester enfermé toute la 
journée à l'intérieur de la maison ou pas et où ce qu'il fallait faire et 
le pasteur a conseillé à l'époque à mon père de nous mettre nous à 
l'école parce qu'il dit c'est mieux d'avoir les enfants à l'école 
puisqu'il y avait encore c'était la période scolaire en disant comme ça 
ça ne frappera pas spécialement les gens de l'endroit si vous ne les 
envoyez pas l'école le",neutral,0.4742184579372406,4
école,"ter enfermé toute la 
journée à l'intérieur de la maison ou pas et où ce qu'il fallait faire et 
le pasteur a conseillé à l'époque à mon père de nous mettre nous à 
l'école parce qu'il dit c'est mieux d'avoir les enfants à l'école 
puisqu'il y avait encore c'était la période scolaire en disant comme ça 
ça ne frappera pas spécialement les gens de l'endroit si vous ne les 
envoyez pas l'école les gens vont se demander pourquoi vos enfants ne 
vont pas ",sad,0.5156952738761902,5
école,"
l'école parce qu'il dit c'est mieux d'avoir les enfants à l'école 
puisqu'il y avait encore c'était la période scolaire en disant comme ça 
ça ne frappera pas spécialement les gens de l'endroit si vous ne les 
envoyez pas l'école les gens vont se demander pourquoi vos enfants ne 
vont pas l'école et donc nous sommes arrivés à l'école et c'est là nous 
avons changé de nom de Weill on était devenu Weill c'est là où on a 
utilisé les faux papiers dans l",anger,0.6294701099395752,0
école,"puisqu'il y avait encore c'était la période scolaire en disant comme ça 
ça ne frappera pas spécialement les gens de l'endroit si vous ne les 
envoyez pas l'école les gens vont se demander pourquoi vos enfants ne 
vont pas l'école et donc nous sommes arrivés à l'école et c'est là nous 
avons changé de nom de Weill on était devenu Weill c'est là où on a 
utilisé les faux papiers dans les faux papiers ma mère qui avait un 
visage une peau très brune il ",sad,0.5271110534667969,5
école,"riode scolaire en disant comme ça 
ça ne frappera pas spécialement les gens de l'endroit si vous ne les 
envoyez pas l'école les gens vont se demander pourquoi vos enfants ne 
vont pas l'école et donc nous sommes arrivés à l'école et c'est là nous 
avons changé de nom de Weill on était devenu Weill c'est là où on a 
utilisé les faux papiers dans les faux papiers ma mère qui avait un 
visage une peau très brune il fallait qu'elle soit née ailleurs que ",anger,0.652992308,0
école,"ruit donc voilà c'est mon père était né et mon frère aîné s'appelait 
Charles comme prénom mon deuxième frère s'appelait André donc on devait 
aussi changer le prénom moi j'avais conservé le mien et nous voilà on 
arrive à l'école le premier jour.

Alors les faux papiers que nous avions c'était le pasteur qui nous avait 
procuré. Le pasteur nous avait procuré d'où il les avait à l'époque je 
n'en sais rien et on ne nous l'avait pas dit, il ne nous l'a",sad,0.8583819270133972,5
école," les 
juifs qui habitaient dans la région puisque finalement dans cette région 
du Chambon-sur-Lignon on a dû être vraisemblablement aux environs de 5 à 
7000 juifs qui ont habité dans ce secteur.

Donc nous sommes allés à l'école on a été inscrit sous ce nom de famille 
de Weill avec les prénoms qu'on nous avait donnés et je ne sais pas si 
c'est le premier jour mais si c'est pas le premier jour c'est le deuxième 
jour mon plus jeune frère appelle so",neutral,0.9718354940414429,4
école,"lles enfin officielles qui 
se connaissions il y avait une autre famille juive qui était des gens qui 
venaient de Rouen mais alors cela nous les connaissions pas au départ 
mais ça nous semblait tout à fait des juifs et à l'école il y avait des 
petites filles aussi les prénoms qu'elles avaient nous faisait penser 
qu'elle vraisemblablement elle devait être juive et bon il s'est aussi 
avéré par la suite c'était des petites juives qui étaient là ce q",neutral,0.9670255184173584,4
école,"nner et quand c'était l'été c'était c'était pas un problème 
quand c'était l'hiver ça posait un problème parce qu'il y avait de la 
neige et je dirais beaucoup de neige nous habitions à l'époque à 200 
mètres à peu près de l'école mais ça m'est arrivé plusieurs fois en hiver 
de pas pouvoir aller à l'école tellement qu'il y avait de la neige il y 
avait des fois jusqu'à 3 mètres de hauteur alors je sais que mon père 
nous disait à l'époque moi je suis",sad,0.8140954971313477,5
école,"hiver ça posait un problème parce qu'il y avait de la 
neige et je dirais beaucoup de neige nous habitions à l'époque à 200 
mètres à peu près de l'école mais ça m'est arrivé plusieurs fois en hiver 
de pas pouvoir aller à l'école tellement qu'il y avait de la neige il y 
avait des fois jusqu'à 3 mètres de hauteur alors je sais que mon père 
nous disait à l'époque moi je suis très content quand je vois la neige 
parce que je sais que les allemands von",sad,0.8729106187820435,5
école,"plus loin au fond d'un jardin chez des italiens qui étaient 
là qui étaient maçons et qui s'appelait Dominique alors eux se faisaient 
passer pour catholiques dans l'endroit c'est c'est Villeret les deux 
filles allaient à l'école confessionnelle catholique chez les sœurs sa 
femme allait à la messe les beaux parents allaient à la messe donc tous 
les dimanches ils allaient à l'église et ils vivaient en tant que 
catholiques et un jour mais ma mère pa",neutral,0.8855464458465576,4
école,"s. Oui, oui, j'ai des souvenirs de ça. 
J'ai un souvenir extraordinaire.

Un jour, on m'avait fait une surprise. On m'avait dit, tiens, il y a Mlle 
Lombard qui était l'institutrice. 

Oui, on avait des cours. Il y avait une école. 

Oui, il y avait un grand collège. D'abord, le Chambon-sur-Lignon est très 
réputé parce qu'il a un immense collège qui a une réputation nationale et 
internationale qui est le collège Cévenol. Parce que c'est dans les 
Cé",joy,0.9893976449966431,3
école," le collège Cévenol. Parce que c'est dans les 
Cévènes. C'est dans les Cévènes. Et c'est un collège, encore aujourd'hui, 
très, très réputé et très calé. A l'époque, c'était beaucoup plus 
restreint.

Mais il y avait aussi l'école communale qui était très importante. Il y 
avait de nombreux habitants au Chambon-sur-Lignon. Et mon frère allait à 
cette école.

Et moi, quand j'étais trop petit, il y avait une institutrice qui me 
donnait des cours comme",neutral,0.8907467722892761,4
école,"rès réputé et très calé. A l'époque, c'était beaucoup plus 
restreint.

Mais il y avait aussi l'école communale qui était très importante. Il y 
avait de nombreux habitants au Chambon-sur-Lignon. Et mon frère allait à 
cette école.

Et moi, quand j'étais trop petit, il y avait une institutrice qui me 
donnait des cours comme ça, qui m'apprenait à lire. Et elle était partie 
en voyage. Et on me dit, tiens, tel jour, elle revient, il faut que tu 
ailles",neutral,0.9642904996871948,4
école,"oriés et fabuleux. Les hivers au 
Chambon-sur-Lignon, où il y avait 2 m de neige, c'était extraordinaire. Parce que 
c'est une région dure sur le plan climatique.

Donc les hivers étaient extrêmement rigoureux. On allait à l'école ou on 
allait partout. En luge, je me souviens, on faisait des trains de luge.

On descendait les chemins comme ça, mais dans des fourrires. C'était 
extraordinaire. L'été, on allait dans les champs, on collait des fleurs.

",joy,0.9927845001220703,3
école,"on te faisait des sabots à ta pointure.

Tu allais chez le sabotier. Moi, j'ai vu travailler le sabot. C'était 
très beau.

Enfin, on m'y a amené. Oui, il y avait ce qu'on appelle chez les 
protestants. Pardon.

Il y avait l'école du jeudi et l'école du dimanche. C'est-à-dire. C'est 
un peu comme le catéchisme.

C'est le catéchisme. Moi, je n'y allais pas. Mais je sais que mon frère, 
à un moment donné, comme il avait quand même 6 ans de plus que moi,",neutral,0.9761493802070618,4
école,"bots à ta pointure.

Tu allais chez le sabotier. Moi, j'ai vu travailler le sabot. C'était 
très beau.

Enfin, on m'y a amené. Oui, il y avait ce qu'on appelle chez les 
protestants. Pardon.

Il y avait l'école du jeudi et l'école du dimanche. C'est-à-dire. C'est 
un peu comme le catéchisme.

C'est le catéchisme. Moi, je n'y allais pas. Mais je sais que mon frère, 
à un moment donné, comme il avait quand même 6 ans de plus que moi, était 
un petit peu",neutral,0.9778808355331421,4
école,"me.

C'est le catéchisme. Moi, je n'y allais pas. Mais je sais que mon frère, 
à un moment donné, comme il avait quand même 6 ans de plus que moi, était 
un petit peu travaillé par ça.

Ça l'intéressait. Alors, il allait à l'école du jeudi. Moi, pas.

J'allais au culte, quelquefois. Oui, oui. J'allais écouter les sermons, 
etc.

Voilà. Bon, je suivais la coutume. Moi, ce n'est pas mon mémoire, mais 
j'ai lu qu'en fait, il a dit que les Juifs étaient l",neutral,0.9858232736587524,4
école," tout simplement, et ce nazisme.

Les choses se sont faites comme ça. Alors, il y avait des personnages 
importants. Il y avait donc ce pasteur Trocmé.

Il y avait un second pasteur qui s'appelait Theis et le directeur de 
l'école. C'étaient les trois personnages très importants et de la 
résistance et de la préoccupation du Chambon-sur-Lignon. Chacun devait en 
parler peut-être, mais il n'y avait pas de communication d'un homme à 
l'autre.

Moi, je n",neutral,0.9833267331123352,4
école,"Trocmé, avait beaucoup oeuvré pour 
cacher au moins 2000 enfants dans la région, peut-être plus de 2000 
enfants, si bien que c'est arrivé aux oreilles de la Gestapo, qui est 
venu un jour le chercher. Lui, le directeur de l'école, je me souviens de 
son nom, Darcissac, parce que son fils était avec moi en classe. Le 
directeur de l'école, on l'a lâché, mais le pasteur, on l'a déporté, on 
ne l'a plus jamais revu.

Il est mort en déportation.

Oui, pa",sad,0.9491809606552124,5
école,"ts, si bien que c'est arrivé aux oreilles de la Gestapo, qui est 
venu un jour le chercher. Lui, le directeur de l'école, je me souviens de 
son nom, Darcissac, parce que son fils était avec moi en classe. Le 
directeur de l'école, on l'a lâché, mais le pasteur, on l'a déporté, on 
ne l'a plus jamais revu.

Il est mort en déportation.

Oui, parallèlement, à force d'insister auprès de mon père pour qu'il 
passe en zone sud, il a fini par acheter des fa",sad,0.9089010953903198,5
école,"partis dans une autre maison. C'était la dernière demeure 
d'une femme protestante qui nous a hébergés.

Madame Chazot. Et là, nous sommes restés longtemps.

J'étais avec mon père, ma mère et mon frère.

Je suis retourné à l'école là, oui, l'école primaire. À 3, 4 kilomètres, 
nous faisions à pied. Et là, j'avais beaucoup de copains.

Et le dimanche, j'étais inscrit d'ailleurs au scout protestant et nous 
étions très très bien accueillis. Dans cette r",neutral,0.7293886542320251,4
école,"utre maison. C'était la dernière demeure 
d'une femme protestante qui nous a hébergés.

Madame Chazot. Et là, nous sommes restés longtemps.

J'étais avec mon père, ma mère et mon frère.

Je suis retourné à l'école là, oui, l'école primaire. À 3, 4 kilomètres, 
nous faisions à pied. Et là, j'avais beaucoup de copains.

Et le dimanche, j'étais inscrit d'ailleurs au scout protestant et nous 
étions très très bien accueillis. Dans cette région. Et mon pèr",neutral,0.5159182548522949,4
école," Delizy qui venait faire un cours de religion protestante. Et 
comme ça m'intéressait beaucoup, j'y allais. Parce que j'aimais bien 
l'histoire de la Bible.

Mon petit frère avait 5 ou 6 ans, je ne crois pas qu'il allait à l'école.

Et nous allions presque tous les soirs chez une cousine de ma mère. Ils 
avaient la radio pour écouter la BBC le soir.

Enfin c'est une période relativement calme. Nous n'étions pas trop trop 
ennuyés. Quoi qu'à la fin, et",neutral,0.9896507263183594,4
maison,"u Lignon, qui était l'hôtel tenu par le maire. Parce que il fallait 
trouver un logement, s'organiser. Au bout de quelques temps, mes parents 
sont arrivés aussi.

Enfin, ils nous ont rejoints. Et là, alors, on a cherché une maison. 

Et on a trouvé une petite maison sur la place du village, la place du 
marché. Et notre vie s'est organisée. Alors, moi, j'avais donc quitté la 
philo en plein milieu d'année. 

Enfin, au mois de mars. Je ne me suis pas o",neutral,0.9690349698066711,4
maison," le maire. Parce que il fallait 
trouver un logement, s'organiser. Au bout de quelques temps, mes parents 
sont arrivés aussi.

Enfin, ils nous ont rejoints. Et là, alors, on a cherché une maison. 

Et on a trouvé une petite maison sur la place du village, la place du 
marché. Et notre vie s'est organisée. Alors, moi, j'avais donc quitté la 
philo en plein milieu d'année. 

Enfin, au mois de mars. Je ne me suis pas occupée de finir cette année-là 
ma p",neutral,0.9089285731315613,4
maison,"u temple 
protestant si vous voulez.

Surtout après la déportation de papa.

Alors d'abord au mois de juin, le fameux 8 juin 1943, il y a un taxi 
gazogène qui s'est arrêté et il y a deux personnes qui sont rentrées dans 
la maison. Cette maison avait deux issues et tout de suite ils se sont 
intéressés à fermer les issues. Ils sont arrivés dans la cuisine qui 
était notre living room dans cette petite maison et tout de suite, soi-
disant, ils venaient",sad,0.5673964619636536,5
maison,"estant si vous voulez.

Surtout après la déportation de papa.

Alors d'abord au mois de juin, le fameux 8 juin 1943, il y a un taxi 
gazogène qui s'est arrêté et il y a deux personnes qui sont rentrées dans 
la maison. Cette maison avait deux issues et tout de suite ils se sont 
intéressés à fermer les issues. Ils sont arrivés dans la cuisine qui 
était notre living room dans cette petite maison et tout de suite, soi-
disant, ils venaient rechercher de",sad,0.5958595275878906,5
maison,"a deux personnes qui sont rentrées dans 
la maison. Cette maison avait deux issues et tout de suite ils se sont 
intéressés à fermer les issues. Ils sont arrivés dans la cuisine qui 
était notre living room dans cette petite maison et tout de suite, soi-
disant, ils venaient rechercher des armes.

Mais en fait, ils sont venus chercher de l'argent. Il y avait 60000 
francs, enfin ils nous ont volé l'équivalent de 60000 francs de 
l'époque.

Alors ces ge",anger,0.6645007729530334,0
maison,"lés en civil. Alors soi-disant, ils recherchaient les 
armes et je me souviens d'une phrase, j'avais 17 ans ou 18 ans à 
l'époque, j'ai dit mais ici il n'y a que des couteaux de cuisine, vous 
pouvez chercher.

Alors dans la maison, il y avait ma mère, ma soeur était allée aux 
commissions et mes frères jouaient.

Ma soeur Martine là était allée aux commissions et ils ont attendu mon 
père et mon frère qui sont revenus aussi, qui s'étaient promenés dan",neutral,0.9269158840179443,4
maison,"nsemble et il 
nous recommandait de nous cacher. Alors nous avons quitté l'endroit que 
nous avions dans le village et nous sommes allés dans une ferme reculée 
pour nous cacher encore plus. Et les lettres arrivaient dans la maison 
que nous avions louée là et les lettres sont arrivées régulièrement.

Alors c'est là que papa m'a dit j'ai rencontré une de tes camarades de 
classe.

Ce jour là elle a été prise dans une rafle devant moi. Nous allions au 
",neutral,0.5845280885696411,4
maison,"n m'a coupé mes 
bras et mes jambes "".

C'était affreux.

Jusqu'à la libération, on est allé à l'arrivée de tous les trains, des 
bateaux.

Alors notre vie, quand on n'a pas pu, on est resté jusqu'à la fin dans 
cette petite maison de paysans, disons, et puis vers octobre 44, un peu 
avant de revenir sur Marseille, on est revenu dans la maison où on avait 
laissé quelques affaires, on a payé ce qu'on devait, les enfants sont 
revenus du Collège Cévenol",sad,0.9806603789329529,5
maison,"es trains, des 
bateaux.

Alors notre vie, quand on n'a pas pu, on est resté jusqu'à la fin dans 
cette petite maison de paysans, disons, et puis vers octobre 44, un peu 
avant de revenir sur Marseille, on est revenu dans la maison où on avait 
laissé quelques affaires, on a payé ce qu'on devait, les enfants sont 
revenus du Collège Cévenol et on a décidé de rentrer à Marseille.

Alors à Fay-sur-Lignon, je vous ai dit, le village n'était pas occupé par",neutral,0.643184245,4
maison,"ne 
joie merveilleuse quoi, mais pour nous une joie qui était. et quand on 
a su que Marseille était libérée le 25 août 44, on s'est dit maintenant 
il faut retourner sur Marseille, parce que on voulait d'abord savoir si 
la maison était debout.


﻿Je suis Roger Climaud, né le 12 février 1919, à Paris 9e, arrondissement, 
et j'avais comme nom antérieur le nom de mon père, Kalimovitsky.

Et là, j'ai atterri au Chambon-sur-Lignon, où j'ai trouvé un accue",joy,0.9178304672241211,3
maison," j'étais caché chez une institutrice, mademoiselle 
Deschaumettes, et qui me montre moi-même à droite et à côté de moi la 
petite fille était la fille adoptive de l'institutrice avec qui je 
jouais, avec qui je partageais la maison.  Elle s'appelait Pacrète. Je ne 
l'ai pas revue, elle est partie et je l'ai perdue de vue malheureusement.  

Alors cette photo a été prise je pense en 1943 au Chambon-sur-Lignon à côté de la 
ferme où nous étions cachés et",neutral,0.568613589,4
maison,", ça, 
c'était. On était à 8 km de Saint-Agreve.

Et on était à peu près 8 km du Chambon-sur-Lignon. Et un beau jour, en 
gardant mes chèvres, j'ai vu deux gendarmes arriver à pied. Et qui se 
dirigeaient tout à fait dans la maison où j'étais.

C'était une maison isolée, il y avait des genets autour, il n'y avait 
rien. C'était vraiment une colline pierreuse, quoi. Et, bon, j'ai vu les 
gendarmes arriver, et ils sont rentrés à la maison, et le paysan m",neutral,0.9088537096977234,4
maison,"de Saint-Agreve.

Et on était à peu près 8 km du Chambon-sur-Lignon. Et un beau jour, en 
gardant mes chèvres, j'ai vu deux gendarmes arriver à pied. Et qui se 
dirigeaient tout à fait dans la maison où j'étais.

C'était une maison isolée, il y avait des genets autour, il n'y avait 
rien. C'était vraiment une colline pierreuse, quoi. Et, bon, j'ai vu les 
gendarmes arriver, et ils sont rentrés à la maison, et le paysan m'a 
appelé.

Je suis rentré, d'o",neutral,0.9307918548583984,4
maison," à fait dans la maison où j'étais.

C'était une maison isolée, il y avait des genets autour, il n'y avait 
rien. C'était vraiment une colline pierreuse, quoi. Et, bon, j'ai vu les 
gendarmes arriver, et ils sont rentrés à la maison, et le paysan m'a 
appelé.

Je suis rentré, d'où tu viens ? De Paris. Pourquoi ?

Je suis en vacances. Et comment que ça se fait que tu es venu jusqu'ici ? 
Qui c'est qui t'a emmené, tout ça ?

Je lui ai dit, écoutez, moi j'",anger,0.5384910702705383,0
maison,"use 
des événements, qui n'étaient pas encore tellement enthousiasmants, et un 
jour, un dimanche, ce Léon Eyraud, voyant mon frère triste, a dit, 
écoute, tu vas pouvoir m'aider, il l'a fait descendre dans la cave de 
cette maison d'enfants, et dans la cave, il y avait des mitraillettes. Et 
il a demandé à mon. des mitraillettes Sten, il a demandé à mon frère de 
l'aider à graisser ces mitraillettes.

Alors aussitôt, mon frère, qui connaissait mon but",neutral,0.7644291520118713,4
maison,"ce moment-là, 
d'abord, j'ai été tout de même entraîné à me servir d'une mitraillette.

Les Allemands avaient. Lorsque je suis monté la première fois au 
Chambon-sur-Lignon pour trouver ce chef civil, ils avaient là-bas une 
maison de convalescence qui était à l'hôtel de Lignon. Et ce chef civil, 
justement, a dit, ils sont blessés, il n'est pas question d'attaquer des 
Allemands blessés.

Donc pendant toute cette période où nous étions les armées, un ",neutral,0.9712986350059509,4
maison,"is à mon père.﻿Denise Roque, maintenant, c'est mon nom. Et mon nom de jeune fille était 
Denise Rivière.

Je suis née en 1929, au Chambon-sur-Lignon. Ah ! Je suis la seule de la 
famille. Oui.

Mes parents y ont installé une maison de vacances. Et puis, ma maman, je 
suis née, avant que maman ait eu le temps de redescendre en ville à 
Saint-Étienne.

Voilà. Donc, je suis née au Chambon-sur-Lignon.

Ah ! Alors, mes parents y étaient montés pour sortir d",neutral,0.9673817157745361,4
maison,"re en ville.

La mère de mon grand-père était originaire d'un tout petit village à 30 
kilomètres du Chambon-sur-Lignon. Et le Chambon-sur-Lignon est un petit 
village qui devenait touristique. Et mon père y avait acheté une maison 
de vacances, une maison de tourisme.

Et je suis née avant que maman ait eu le temps de redescendre.

Mon frère, que vous avez vu, a été quelques années au collège du 
Chambon-sur-Lignon. 

Je suis toujours allée au culte p",neutral,0.9719526171684265,4
maison,"mon grand-père était originaire d'un tout petit village à 30 
kilomètres du Chambon-sur-Lignon. Et le Chambon-sur-Lignon est un petit 
village qui devenait touristique. Et mon père y avait acheté une maison 
de vacances, une maison de tourisme.

Et je suis née avant que maman ait eu le temps de redescendre.

Mon frère, que vous avez vu, a été quelques années au collège du 
Chambon-sur-Lignon. 

Je suis toujours allée au culte protestante, tous les dima",neutral,0.9544947743415833,4
maison,"omplètement inhabituel. Alors, nous, les 
enfants, on chantait.

On a fait comme si. Comme si on ne se rendait compte de rien. Mais on se 
rendait compte de tout.

Et puis alors là, mon père, il a commencé par se cacher à la maison. Et 
puis, il est allé se cacher chez des paysans. Mais il a quitté la maison 
à bicyclette, avec ma soeur aînée et moi, parce que la seconde était 
malade.

Et là, on est arrivés à Freycenet, chez le pasteur de Freycenet, q",neutral,0.8733014464378357,4
maison,"me si. Comme si on ne se rendait compte de rien. Mais on se 
rendait compte de tout.

Et puis alors là, mon père, il a commencé par se cacher à la maison. Et 
puis, il est allé se cacher chez des paysans. Mais il a quitté la maison 
à bicyclette, avec ma soeur aînée et moi, parce que la seconde était 
malade.

Et là, on est arrivés à Freycenet, chez le pasteur de Freycenet, qui nous 
a dit, j'emmène votre papa chez des personnes. Vous retenez le trajet",neutral,0.9708055257797241,4
maison,"Lignon pour éviter le bombardement.

Beaucoup, beaucoup.

Maman et nous, nous étions beaucoup au Chambon-sur-Lignon à l'abri de, de 
bombardement, disons.

Alors nous, quand on y était au Chambon-sur-Lignon, c'était dans la 
maison de campagne pour les vacances. Maman et les enfants. Donc on était 
à l'abri de tout ça.

Mais. Nous étions au courant qu'il y avait des réfugiés au 
Chambon-sur-Lignon. Ah ben oui.

On le savait. Parce que nous, avec nos bi",neutral,0.9671740531921387,4
maison," Et puis un enfant, avec sa bicyclette, il regarde, il voit, il 
pose des questions.

Et puis on se connaissait tous les jeunes au bord du Lignon. On se 
retrouvait tous. Alors là, on apprenait beaucoup de choses.

Mais à la maison, maman ne nous disait rien. Eh ben que la guerre se 
continuait, que nous, on était à l'abri, mais qu'il y avait des gens qui 
fuyaient, de toutes sortes.

Des familles de toutes sortes. Ça, ça vous apprend la, à se serrer l",neutral,0.946000874,4
maison,"i fallait de l'argent. Un peu d'argent.

Et nous, avec les babay. Ça, là, ça faisait du feu pour les gens. 
L'hiver, vous comprenez? Ils se chauffaient avec ça, dans les maisons.

Avec une cheminée. Incroyable. Donc, dans sa maison.

Et c'était une femme hors normes. Pour elle, les catégories sociales, ça 
n'existait pas. Et en 1939, c'était.

Pas pour les sous, mais pour elle. Moi, je me rappelle que c'était elle 
que j'aimais voir, parce que. Elle no",neutral,0.8853264451026917,4
maison," était des enfants, mais, Fallait qu'on, Qu'on l'écoute, qu'elle.

Oui, oui. C'est une personnalité. Et puis après, maintenant, il y a la 
famille de Félice, et toujours, au Chambon-sur-Lignon, ils habitent 
toujours la même maison.

Oui, oui, les deux Félice, c'est une grande famille du 
Chambon-sur-Lignon. Et la mère était une personnalité.

Alors, sa maison était ouverte, les gens passaient, il y avait des 
réfugiés.

C'était pas courant cela nous a",neutral,0.9777981042861938,4
maison,"y a la 
famille de Félice, et toujours, au Chambon-sur-Lignon, ils habitent 
toujours la même maison.

Oui, oui, les deux Félice, c'est une grande famille du 
Chambon-sur-Lignon. Et la mère était une personnalité.

Alors, sa maison était ouverte, les gens passaient, il y avait des 
réfugiés.

C'était pas courant cela nous avons rencontré des.

Elle était très libre d'esprit. Et on aimait bien aller chez elle, lui 
rapporter ça.

On voyait bien que tous",neutral,0.8403976559638977,4
maison," américaine. Mais elle, elle est 
restée au Chambon-sur-Lignon avec les deux plus petits, dont l'une avait 
l'âge de ma plus jeune sœur.

Alors, elle s'appelait Denise, comme moi. Denise. Alors elle était tout 
le temps à la maison, et quand ma sœur, ma petite sœur n'était pas à la 
maison, elle était chez Denise.

Donc, on a été très proches. Alors, le culte, l'instruction religieuse, 
pour nous, c'était tout lié. C'était notre vie.

Ah, pour nous qui",neutral,0.621008039,4
maison,"non avec les deux plus petits, dont l'une avait 
l'âge de ma plus jeune sœur.

Alors, elle s'appelait Denise, comme moi. Denise. Alors elle était tout 
le temps à la maison, et quand ma sœur, ma petite sœur n'était pas à la 
maison, elle était chez Denise.

Donc, on a été très proches. Alors, le culte, l'instruction religieuse, 
pour nous, c'était tout lié. C'était notre vie.

Ah, pour nous qui étions jeunes, c'était une magnifique atmosphère. Parce 
q",joy,0.9883512854576111,3
maison,"au à 15-17 degrés. Mais nous, on 
plongeait, on jouait.

Les Allemands, ils ne sont pas venus, non. Et s'ils étaient venus, on 
serait tous partis. Ah oui. Ils étaient logés dans un hôtel.

Et nous, quand on descendait de la maison, chez nous, pour aller dans le 
village, on passait devant l'hôtel. Mais jamais sur le même trottoir. On 
passait de l'autre côté, à la file indienne, on ne se parlait plus, on se 
dépêchait, parce qu'on ne voulait pas les v",sad,0.7414594292640686,5
