toponym,resolved_name,latitude,longitude,emotion,confidence_score,context,context_length,original_range,emotion_numeric
Camp de Gurs,Camp de Gurs,43.3213,-0.72944,neutral,0.78,"Well, this comes, the, in, in the camp, in Camp de Gurs, it was, it didn't really matter. So in, sometime in September of 1942, a woman came to see my parents. We visited, my mother came over to visit us. And we were told that somebody is coming from the OSE. I don't know if you heard about the OSE, which is Oeuvre de Secour aux Enfants. And she asked several people if they would like to send that, one of their children, if the child is young enough, to send them somewhere where they would be safe.",383,"[31245, 31257]",4
Vichy,"Vichy, Allier, Auvergne-Rhône-Alpes, France",46.1287,3.4264,surprise,0.68,"and practice speaking German. His name is Kurt Grossmann. His mother disappeared like you. 
His father [is] in [the French internment camp] Gurs.Later Mr. T. left for Vichy where 
he has [contacts] and his father was released in one week! 
Lucky! Lucky! 
Friday, January 22, 1943 
The UGIF now sends me three hundred francs every month. Mr. T. however takes them.",312,"[30928, 30933]",6
La Guespy,"La Guespy, Le Chambon-sur-Lignon, France",45.06081,4.302941,neutral,0.81,"I'm staying at La Guespy, which is a home for refugee kids 
like me. Lots of the kids are Jewish, but not all of them. Hanne and the others I came with are all 
staying here, too. Monsieur Bohny is head of all three Swiss Aid homes for refugee kids in Le 
Chambon. The lady who is in charge of us here at La Guespy is named Mademoiselle Usach. 
She never smiles. What a grouch! None of us like her. 
So far I've learned a few words of French.",416,"[19816, 19825]",4
France,France,46.603354,1.888334,neutral,0.7,"At the same time, the thing from the UGIF [Union Générale des Israélites de 
France] arrived. 
Saturday, January 16, 1943 [ Le Chambon sur Lignon] 
I took leave, took the first streetcar at 6 a.m. and at 7:20 a.m. I left aboard the 
Marseilles to Paris express (travel, change train, bus, wrong [place?], 
Lavoulte bridge, telephone, fast train, Cheylard local train, St. Agrève). I arrived at 
St. Agrève at 11:49 p.m. The train did not go beyond there. 
Mr. Trocmé came on his bicycle to meet me (still a young man and very nice). 
Now we still had to cover fifteen kilometers through the snow and a moonlit night.",425,"[19392, 19398]",4
"Bayside, New York","Bayside, Queens, New York, USA",40.7632,-73.7737,neutral,0.61,"her is Lilli Brown. Her name is Feihan now. 
She lives in Washington, DC. The next one is, the other little girl is Hanne 
Liebmann. Her name was Hanne Hirsch. She lives here in Bayside, New York, and the 
fellow is Manfred, don't remember his last name. 
That we came. Yeah, to Le Chambon. We were together for at least a year and a quarter. 
Oh his name is Manfred Goldberger. Now I remember. So we were close knit.",402,"[44725, 45942]",4
Chambon-sur-Lignon,Le Chambon-sur-Lignon,45.06081,4.302941,fear,0.92,"So by late December, December 31, I was notified that I would be shipped 
off to another location. And I was put on a train. And on New Year's Eve, 
they explained to me that there would be fewer patrols and police out, 
checking people's, traveler's papers, identity papers. And I was told to 
get off at a place called Le Chambon-sur-Lignon. 
And I arrived at about 4 o'clock in the morning. 3:00, 3:00 or 4 o'clock 
in the morning. It was a bitter, cold night. And I was met there by a 
young man named Daniel Trocme, who then took me, and we had a very, very 
long walk through the night.",471,"[3288, 3308]",2
France,France,46.603354,1.888334,neutral,0.7,"At the same time, the thing from the UGIF [Union Générale des Israélites de France] arrived. 
Saturday, January 16, 1943 [ Le Chambon sur Lignon] 
I took leave, took the first streetcar at 6 a.m. and at 7:20 a.m. I left aboard the 
Marseilles to Paris express (travel, change train, bus, wrong [place?], 
Lavoulte bridge, telephone, fast train, Cheylard local train, St. Agrève). I arrived at 
St. Agrève at 11:49 p.m. The train did not go beyond there.",388,"[20076, 20082]",4
France,France,46.603354,1.888334,neutral,0.66,"Mrs. B. told me that she received a telegram from Mr. Trocmé. He has a vacancy and expects me as soon as possible. Once again I am in luck. I quickly packed my suitcases so as to be able to leave early Saturday at 7:20 a.m. At the same time, the thing from the UGIF [Union Générale des Israélites de France] arrived. Saturday, January 16, 1943 [ Le Chambon sur Lignon] I took leave, took the first streetcar at 6 a.m. and at 7:20 a.m. I left aboard the Marseilles to Paris express (travel, change train, bus, wrong [place?], Lavoulte bridge, telephone, fast train, Cheylard local train, St. Agrève). I arrived at St. Agrève at 11:49 p.m. The train did not go beyond there.",549,"[954, 960]",4
La Guespy,"La Guespy, Le Chambon-sur-Lignon",45.06081,4.302941,neutral,0.76,"I'm in Le Chambon-sur-Lignon. It's way up on a high plateau in the mountains. It's beautiful 
here. What a difference from Gurs! I'm staying at La Guespy, which is a home for refugee kids 
like me. Lots of the kids are Jewish, but not all of them. Hanne and the others I came with are all 
staying here, too. Monsieur Bohny is head of all three Swiss Aid homes for refugee kids in Le 
Chambon. The lady who is in charge of us here at La Guespy is named Mademoiselle Usach. 
She never smiles. What a grouch! None of us like her.",574,"[19606, 19615]",4
Le Chambon-sur-Lignon,Le Chambon-sur-Lignon,45.06081,4.302941,fear,0.93,"So by late December, December 31, I was notified that I would be shipped 
off to another location. And I was put on a train. And on New Year's Eve, 
they explained to me that there would be fewer patrols and police out, 
checking people's, traveler's papers, identity papers. And I was told to 
get off at a place called Le Chambon-sur-Lignon. 
And I arrived at about 4 o'clock in the morning. 3:00, 3:00 or 4 o'clock 
in the morning. It was a bitter, cold night. And I was met there by a 
young man named Daniel Trocme, who then took me, and we had a very, very 
long walk through the night.",523,"[3285, 4506]",2
France,France,46.603354,1.888334,neutral,0.8,"When I 
returned from Marseilles at noon, Mrs. B. told me that she received a telegram from Mr. 
Trocmé. He has a vacancy and expects me as soon as possible. Once again I am in 
luck. I quickly packed my suitcases so as to be able to leave early Saturday at 
7:20 a.m. At the same time, the thing from the UGIF [Union Générale des Israélites de 
France] arrived. 
Saturday, January 16, 1943 [ Le Chambon sur Lignon] 
I took leave, took the first streetcar at 6 a.m. and at 7:20 a.m. I left aboard the 
Marseilles to Paris express (travel, change train, bus, wrong [place?], 
Lavoulte bridge, telephone, fast train, Cheylard local train, St. Agrève). I arrived at 
St. Agrève at 11:49 p.m.",457,"[19463, 19469]",4
Le Chambon-sur-Lignon,Le Chambon-sur-Lignon,45.06081,4.302941,fear,0.95,"Monday, February 1, 1943 So by late December, December 31, I was notified that I would be shipped 
off to another location. And I was put on a train. And on New Year's Eve, 
they explained to me that there would be fewer patrols and police out, 
checking people's, traveler's papers, identity papers. And I was told to 
get off at a place called Le Chambon-sur-Lignon. 
And I arrived at about 4 o'clock in the morning. 3:00, 3:00 or 4 o'clock 
in the morning. It was a bitter, cold night. And I was met there by a 
young man named Daniel Trocme, who then took me, and we had a very, very 
long walk through the night. And ultimately, I wound up in a, a stone 
farmhouse called Les Grillons, the crickets, French word for crickets. 
And there I found myself together with about 22 or 24 other kids, ranging 
in age from about six, seven, up to about 17 or 18, boys and girls. And 
Daniel Trocme was our, call it then, then father. He was the, 
our supervisor and the m",690,"[20252, 20274]",2
Le Chambon-sur-Lignon,Le Chambon-sur-Lignon,45.06081,4.302941,fear,0.93,"December 31, I was notified that I would be shipped 
off to another location. And I was put on a train. And on New Year's Eve, 
they explained to me that there would be fewer patrols and police out, 
checking people's, traveler's papers, identity papers. And I was told to 
get off at a place called Le Chambon-sur-Lignon. 
And I arrived at about 4 o'clock in the morning. 3:00, 3:00 or 4 o'clock 
in the morning. It was a bitter, cold night. And I was met there by a 
young man named Daniel Trocme, who then took me, and we had a very, very 
long walk through the night. And ultimately, I wound up in a, a stone 
farmhouse called Les Grillons, the crickets, French word for crickets. 
And there I found myself together with about 22 or 24 other kids, ranging 
in age from about six, seven, up to about 17 or 18, boys and girls.",576,"[3285, 4506]",2
LePuy-en-Velay,Le Puy-en-Velay,45.0437,3.8852,fear,0.92,"They're starting the bus. They say they're taking us to Le Puy, which is where the Nazis are. I'm scared.
Age 17, February 1943, LePuy-en-Velay, France 
The gendarmes have interrogated me and so have the Germans. I'm really lucky. For some reason, they've decided to let me go.",339,"[26170, 26184]",2
Le Chambon,Le Chambon-sur-Lignon,45.06081,4.302941,neutral,0.75,"Friday, January 15, 1943 
We were told that we'll have to get out in two or three days. When I 
returned from Marseilles at noon, Mrs. B. told me that she received a telegram from Mr. 
Trocmé. He has a vacancy and expects me as soon as possible. Once again I am in 
luck. I quickly packed my suitcases so as to be able to leave early Saturday at 
7:20 a.m. At the same time, the thing from the UGIF [Union Générale des Israélites de 
France] arrived. 
Saturday, January 16, 1943 [ Le Chambon sur Lignon] 
I took leave, took the first streetcar at 6 a.m. and at 7:20 a.m. I left aboard the 
Marseilles to Paris express (travel, change train, bus, wrong [place?], 
Lavoulte bridge, telephone, fast train, Cheylard local train, St. Agrève). I arrived at 
St. Agrève at 11:49 p.m. The train did not go beyond there. 
Mr. Trocmé came on his bicycle to meet me (still a young man and very nice). 
Now we still had to cover fifteen kilometers through the snow and a moonlit night. 
We arrived at Les Grillons at 2:30 a.m. There we ate something warm and then I 
w ent to sleep in the annex (I only s",946,"[1001, 1011]",4
Chambon-sur-Lignon,Le Chambon-sur-Lignon,45.06081,4.302941,fear,0.94,"And I was told to 
get off at a place called Le Chambon-sur-Lignon. 
And I arrived at about 4 o'clock in the morning. 3:00, 3:00 or 4 o'clock 
in the morning. It was a bitter, cold night. And I was met there by a 
young man named Daniel Trocme, who then took me, and we had a very, very 
long walk through the night. And ultimately, I wound up in a, a stone 
farmhouse called Les Grillons, the crickets, French word for crickets. 
And there I found myself together with about 22 or 24 other kids, ranging 
in age from about six, seven, up to about 17 or 18, boys and girls. And 
Daniel Trocme was our, call it then, then father. He was the, 
our supervisor and the m",526,"[3288, 4506]",2
Switzerland,Switzerland,46.7985624,8.2319736,fear,0.88,"because already in July the French 
started collecting all the Jews for deportation to the either Drancy or 
to the east. And we were affected in Chambon. 
Now I have described the happenings from then, and my first flight to 
Switzerland over the mountains in a diary, and the consequent return by 
Swiss soldiers the same day that we arrived in Switzerland to France, and 
the arrest by the French customs officials, and eventually police, and 
returned to result. In 1941, in I think it was August. 
No. No. It was in November that we fled, to Switzerland. 
We crossed the Alps. It wasn't that simple. We were hidden for a while in 
Chambon, and surrounding with mostly Protestant farmers, or, you know, 
summer resident people.",618,"[26680, 26691]",2
Algiers,Algiers,36.7538,3.0588,neutral,0.77,"I love her and admire her so much, and she's always 
been so kind to me. Her husband is fighting the Germans with de Gaulle in Algiers. 
Maybe she can help me get out of France. 
I WENT TO MADAME PHILIP and I said, ""I would like to go to Algiers. I want to join de 
Gaulle. I want to fight."" But she said, ""No, you're going to Switzerland!"" 
Switzerland is a neutral country in the war, so Jews are safe from the Nazis there. Madame Philip 
sent me to Pastor Theis, and he made me up some false papers. He had the stamps and some 
authentic forms.",439,"[26640, 26647]",4
Alsace-Lorraine,Alsace-Lorraine,48.25,7.25,neutral,0.83,"He took the picture off my German identification card that had the big J for Jewish on it, and he put the photo on my new ID. He had to make sure that the swastika came off. My new name is Jacques Levet, and it says on my ID card that I was born in Alsace-Lorraine. That's close to the German border, so it might explain my German accent if I'm stopped. Pastor Theis says I can leave for Switzerland in a couple of days.",368,"[26917, 26932]",4
Le Chambon,Le Chambon-sur-Lignon,45.06081,4.302941,neutral,0.5,"Saturday, January 16, 1943 [ Le Chambon sur Lignon] 
I took leave, took the first streetcar at 6 a.m. and at 7:20 a.m. I left aboard the 
Marseilles to Paris express (travel, change train, bus, wrong [place?], 
Lavoulte bridge, telephone, fast train, Cheylard local train, St. Agrève). I arrived at 
St. Agrève at 11:49 p.m. The train did not go beyond there. 
Mr. Trocmé came on his bicycle to meet me (still a young man and very nice). 
Now we still had to cover fifteen kilometers through the snow and a moonlit night. 
We arrived at Les Grillons at 2:30 a.m. There we ate something warm and then I 
went to sleep in the annex (I only s",507,"[1001, 1012]",4
France,France,46.603354,1.888334,neutral,0.77,"At the same time, the thing from the UGIF [Union Générale des Israélites de France] arrived. 
Saturday, January 16, 1943 [ Le Chambon sur Lignon] 
I took leave, took the first streetcar at 6 a.m. and at 7:20 a.m. I left aboard the 
Marseilles to Paris express",224,"[185, 191]",4
Auschwitz,Auschwitz concentration camp,50.0359,19.1783,sadness,0.97,"because at that time we 
knew already that my parents went to Drancy, and from Drancy to Auschwitz. 
We had known, because one of the girls who came out of Gurs with me, she went 
to visit her mother and saw my parents on the, in the, going onto the train to 
Drancy. 
Well, I cried. And I, I was besides myself. To lose my parents, that's, well, 
I didn't say, I wouldn't say lose. I, I, I didn't think they would be killed. 
But to don't know where my parents were, I was really besides myself, and so 
was my brother. So we didn't know what's next.",418,"[179, 188]",5
Le Chambon-sur-Lignon,,0.0,0.0,neutral,0.0,,0,"[26300, 26322]",4
Annecy,Annecy,45.899247,6.129384,neutral,0.84,"I'm trying so hard not to laugh. I can't even smile, because then the German soldiers sitting on 
the train all around me will realize that I understand their jokes. I'm not supposed to understand 
German, I'm supposed to be a French Boy Scout just sitting here on the train going to Annecy. 
So I'd better not laugh at their jokes, even though they're really funny.",373,"[27192, 27198]",4
France,France,46.603354,1.888334,neutral,0.7,"At the same time, the thing from the UGIF [Union Générale des Israélites de France] arrived. 
Saturday, January 16, 1943 [ Le Chambon sur Lignon] 
I took leave, took the first streetcar at 6 a.m. and at 7:20 a.m. I left aboard the 
Marseilles to Paris express (travel, change train, bus, wrong [place?], 
Lavoulte bridge, telephone, fast train, Cheylard local train, St. Agrève). I arrived at 
St. Agrève at 11:49 p.m.",420,"[26186, 26192]",4
Switzerland,Switzerland,46.818188,8.227512,fear,0.93,"And we were affected in Chambon. 
Now I have described the happenings from then, and my first flight to 
Switzerland over the mountains in a diary, and the consequent return by 
Swiss soldiers the same day that we arrived in Switzerland to France, and 
the arrest by the French customs officials, and eventually police, and 
returned to result. In 1941, in I think it was August. 
No. No. It was in November that we fled, to Switzerland. 
We crossed the Alps. It wasn't that simple. We were hidden for a while in 
Chambon, and surrounding with mostly Protestant farmers, or, you know, 
summer resident people.",527,"[27013, 27024]",2
Annecy,Annecy,45.899247,6.129384,neutral,0.91,"I'm trying so hard not to laugh. I can't even smile, because then the German soldiers sitting on the train all around me will realize that I understand their jokes. I'm not supposed to understand German, I'm supposed to be a French Boy Scout just sitting here on the train going to Annecy. So I'd better not laugh at their jokes, even though they're really funny.",347,"[27631, 27637]",4
France,France,46.603354,1.888334,neutral,0.75,"At the same time, the thing from the UGIF [Union Générale des Israélites de France] arrived. 
Saturday, January 16, 1943 [ Le Chambon sur Lignon] 
I took leave, took the first streetcar at 6 a.m. and at 7:20 a.m. I left aboard the 
Marseilles to Paris express (travel, change train, bus, wrong [place?], 
Lavoulte bridge, telephone, fast train, Cheylard local train, St. Agrève). I arrived at 
St. Agrève at 11:49 p.m.",343,"[954, 960]",4
Switzerland,Switzerland,46.7985624,8.2319736,fear,0.94,"Now I have described the happenings from then, and my first flight to 
Switzerland over the mountains in a diary, and the consequent return by 
Swiss soldiers the same day that we arrived in Switzerland to France, and 
the arrest by the French customs officials, and eventually police, and 
returned to result. In 1941, in I think it was August. 
No. No. It was in November that we fled, to Switzerland. 
We crossed the Alps. It wasn't that simple. We were hidden for a while in 
Chambon, and surrounding with mostly Protestant farmers, or, you know, 
summer resident people.",523,"[27659, 27670]",2
Le Chambon,Le Chambon-sur-Lignon,45.06081,4.302941,neutral,0.8,"Friday, January 15, 1943 
We were told that we'll have to get out in two or three days. When I 
returned from Marseilles at noon, Mrs. B. told me that she received a telegram from Mr. 
Trocmé. He has a vacancy and expects me as soon as possible. Once again I am in 
luck. I quickly packed my suitcases so as to be able to leave early Saturday at 
7:20 a.m. At the same time, the thing from the UGIF [Union Générale des Israélites de 
France] arrived. 
Saturday, January 16, 1943 [ Le Chambon sur Lignon] 
I took leave, took the first streetcar at 6 a.m. and at 7:20 a.m. I left aboard the 
Marseilles to Paris express (travel, change train, bus, wrong [place?], 
Lavoulte bridge, telephone, fast train, Cheylard local train, St. Agrève). I arrived at 
St. Agrève at 11:49 p.m. The train did not go beyond there. 
Mr. Trocmé came on his bicycle to meet me (still a young man and very nice). 
Now we still had to cover fifteen kilometers through the snow and a moonlit night. 
We arrived at Les Grillons at 2:30 a.m. There we ate something warm and then I 
went to sleep in the annex (I only s",955,"[1001, 2211]",4
Switzerland,Switzerland,46.818188,8.227512,fear,0.92,"Now I have described the happenings from then, and my first flight to 
Switzerland over the mountains in a diary, and the consequent return by 
Swiss soldiers the same day that we arrived in Switzerland to France, and 
the arrest by the French customs officials, and eventually police, and 
returned to result. In 1941, in I think it was August. 
No. No. It was in November that we fled, to Switzerland. 
We crossed the Alps. It wasn't that simple. We were hidden for a while in 
Chambon, and surrounding with mostly Protestant farmers, or, you know, 
summer resident people. So it must have been summer, because it was summer 
residents were there.",596,"[27263, 27274]",2
Algiers,Algiers,36.752778,3.042222,neutral,0.68,"Her husband is fighting the Germans with de Gaulle in Algiers. Maybe she can help me get out of France. I WENT TO MADAME PHILIP and I said, ""I would like to go to Algiers. I want to join de Gaulle. I want to fight."" But she said, ""No, you're going to Switzerland!"" Switzerland is a neutral country in the war, so Jews are safe from the Nazis there.",384,"[292, 299]",4
Le Chambon,Le Chambon-sur-Lignon,45.06081,4.302941,neutral,0.8,"Saturday, January 16, 1943 [ Le Chambon sur Lignon] 
I took leave, took the first streetcar at 6 a.m. and at 7:20 a.m. I left aboard the 
Marseilles to Paris express (travel, change train, bus, wrong [place?], 
Lavoulte bridge, telephone, fast train, Cheylard local train, St. Agrève). I arrived at 
St. Agrève at 11:49 p.m. The train did not go beyond there. 
Mr. Trocmé came on his bicycle to meet me (still a young man and very nice). 
Now we still had to cover fifteen kilometers through the snow and a moonlit night. 
We arrived at Les Grillons at 2:30 a.m. There we ate something warm and then I 
went to sleep in the annex (I only s",510,"[27242, 27253]",4
Washington,"Washington, D.C.",38.89511,-77.03637,neutral,0.79,"Yeah. I put my children in, I told you once about Le Chambon. I mean, if you ever go to the museum, the Holocaust museum in Washington, you'll see a very good display of what Chambon was. It was a little village up above Saint-Etienne, about 15 miles away.",314,"[11784, 11794]",4
France,France,46.603354,1.888334,neutral,0.63,"When I returned from Marseilles at noon, Mrs. B. told me that she received a telegram from Mr. Trocmé. He has a vacancy and expects me as soon as possible. Once again I am in luck. I quickly packed my suitcases so as to be able to leave early Saturday at 7:20 a.m. At the same time, the thing from the UGIF [Union Générale des Israélites de France] arrived. Saturday, January 16, 1943 [ Le Chambon sur Lignon] I took leave, took the first streetcar at 6 a.m. and at 7:20 a.m. I left aboard the Marseilles to Paris express (travel, change train, bus, wrong [place?], Lavoulte bridge, telephone, fast train, Cheylard local train, St. Agrève).",523,"[954, 970]",4
Valence,"Valence, Drôme, France",44.9333,4.89236,fear,0.91,"I had been in the Boy Scouts while I was in Le Chambon, but I didn't have a uniform, they were too expensive. Jean-Pierre, Pastor Trocme's son, and Marco Darcissac, the son of the schoolmaster, took me by bicycle all the way down the mountains to Valence, seventy kilometers! I was scared stiff! I had never gone down such steep mountains before on a bike. They left me with a lady in Valence. She took me to her brother, who was a pastor. I stayed for the whole weekend, and I even went to church with them!",454,"[27468, 27475]",2
Camp de Gurs,Camp de Gurs,43.467222,-0.7375,sadness,0.86,"Well, this comes, the, in, in the camp, in Camp de Gurs, it was, it didn't really matter. So in, sometime in September of 1942, a woman came to see my parents. We visited, my mother came over to visit us. And we were told that somebody is coming from the OSE.",274,"[28104, 28116]",5
Le Chambon,Le Chambon-sur-Lignon,45.06081,4.302941,neutral,0.6,"Saturday, January 16, 1943 [ Le Chambon sur Lignon] 
I took leave, took the first streetcar at 6 a.m. and at 7:20 a.m. I left aboard the 
Marseilles to Paris express (travel, change train, bus, wrong [place?], 
Lavoulte bridge, telephone, fast train, Cheylard local train, St. Agrève). I arrived at 
St. Agrève at 11:49 p.m. The train did not go beyond there. 
Mr. Trocmé came on his bicycle to meet me (still a young man and very nice). 
Now we still had to cover fifteen kilometers through the snow and a moonlit night.",490,"[1001, 2211]",4
France,France,46.603354,1.888334,neutral,0.7,"returned from Marseilles at noon, Mrs. B. told me that she received a telegram from Mr. 
Trocmé. He has a vacancy and expects me as soon as possible. Once again I am in 
luck. I quickly packed my suitcases so as to be able to leave early Saturday at 
7:20 a.m. At the same time, the thing from the UGIF [Union Générale des Israélites de 
France] arrived. 
Saturday, January 16, 1943 [ Le Chambon sur Lignon] 
I took leave, took the first streetcar at 6 a.m. and at 7:20 a.m. I left aboard the 
Marseilles to Paris express (travel, change train, bus, wrong [place?], 
Lavoulte bridge, telephone, fast train, Cheylard local train, St. Agrève). I arrived at 
St. Agrève at 11:49 p.m.",478,"[131, 137]",4
Chambon-sur-Lignon,Le Chambon-sur-Lignon,45.06081,4.302941,fear,0.92,"I was put on a train. And on New Year's Eve, 
they explained to me that there would be fewer patrols and police out, 
checking people's, traveler's papers, identity papers. And I was told to 
get off at a place called Le Chambon-sur-Lignon. 
And I arrived at about 4 o'clock in the morning. 3:00, 3:00 or 4 o'clock 
in the morning. It was a bitter, cold night. And I was met there by a 
young man named Daniel Trocme, who then took me, and we had a very, very 
long walk through the night. And ultimately, I wound up in a, a stone 
farmhouse",484,"[12776, 12795]",2
Chambon,Le Chambon-sur-Lignon,45.06081,4.302941,neutral,0.0,"Saturday, January 16, 1943 [ Le Chambon sur Lignon] 
I took leave, took the first streetcar at 6 a.m. and at 7:20 a.m. I left aboard the 
Marseilles to Paris express (travel, change train, bus, wrong [place?], 
Lavoulte bridge, telephone, fast train, Cheylard local train, St. Agrève). I arrived at 
St. Agrève at 11:49 p.m. The train did not go beyond there. ",378,"[1004, 1011]",4
Spain,Spain,40.463667,-3.74922,neutral,0.68,"which was the home for students from all 
countries in Europe,  Spain, Belgium, Austria, Poland, Russia, 
approximately my age or older. 
There were all denominations. And we were supposed to be able to 
continue to some extent the studies, to the extent that the faculty was 
available. And we did indeed attend school. 
I attended, for example, in the second grade in French. I was among little 
children, which they found very amusing.",419,"[246, 251]",4
Europe,Europe,54.526,15.2551,neutral,0.0,,0,"[13387, 13393]",4
Belgium,Belgium,50.503887,4.469936,neutral,0.71,"which was the home for students from all 
countries in Europe,  Spain, Belgium, Austria, Poland, Russia, 
approximately my age or older. 
There were all denominations. And we were supposed to be able to 
continue to some extent the studies, to the extent that the faculty was 
available. And we did indeed attend school. 
I attended, for example, in the second grade in French. I was among little 
children, which they found very amusing. I didn't think so myself, but 
it was for the purpose of learning French.",412,"[13404, 13411]",4
France,France,46.603354,1.888334,neutral,0.7,"When I returned from Marseilles at noon, Mrs. B. told me that she received a telegram from Mr. Trocmé. He has a vacancy and expects me as soon as possible. Once again I am in luck. I quickly packed my suitcases so as to be able to leave early Saturday at 7:20 a.m. At the same time, the thing from the UGIF [Union Générale des Israélites de France] arrived. Saturday, January 16, 1943 [ Le Chambon sur Lignon] I took leave, took the first streetcar at 6 a.m. and at 7:20 a.m. I left aboard the Marseilles to Paris express (travel, change train, bus, wrong [place?], Lavoulte bridge, telephone, fast train, Cheylard local train, St. Agrève). I arrived at St. Agrève at 11:49 p.m.",601,"[954, 960]",4
Austria,Austria,47.516231,14.550072,neutral,0.51,"I go to school. Often think of you. I found an Austrian with whom I get along well 
and practice speaking German. His name is Kurt Grossmann. His mother disappeared like you. 
His father [is] in [the French internment camp] Gurs.Later Mr. T. left for Vichy where 
he has [contacts] and his father was released in one week!",301,"[13413, 13420]",4
Le Chambon,Le Chambon-sur-Lignon,45.06081,4.302941,neutral,0.7,"Friday, January 15, 1943 
We were told that we'll have to get out in two or three days. When I 
returned from Marseilles at noon, Mrs. B. told me that she received a telegram from Mr. 
Trocmé. He has a vacancy and expects me as soon as possible. Once again I am in 
luck. I quickly packed my suitcases so as to be able to leave early Saturday at 
7:20 a.m. At the same time, the thing from the UGIF [Union Générale des Israélites de 
France] arrived. 
Saturday, January 16, 1943 [ Le Chambon sur Lignon] 
I took leave, took the first streetcar at 6 a.m. and at 7:20 a.m. I left aboard the 
Marseilles to Paris express (travel, change train, bus, wrong [place?], 
Lavoulte bridge, telephone, fast train, Cheylard local train, St. Agrève). I arrived at 
St. Agrève at 11:49 p.m. The train did not go beyond there.",676,"[1001, 1011]",4
Maison des Roches,"Maison des Roches, Le Chambon-sur-Lignon",45.0588,4.3003,joy,0.88,"received, through, again, Tracy Strong, influence, documents of 
liberation to go to Chambon-sur-Lignon in the Haute-Loire, which was a, 
a center of mostly the remnants of the Huguenots, mostly Protestant 
population. And they had two homes for victims of war to be able to 
continue their studies. I was assigned to Maison des Roches. Amazingly, 
it was a ministerial decision. I have still the documents that conducted 
me to Chambon-sur-Lignon. 
In 1941. 
Yeah, must have been June, 19. 
Before. Must have been, no, it must have been April, April in 1941. 
In Chambon, we, or I, I should say, was welcomed in Maison des Roches, 
which means the house of rocks, which was the home for students from all 
countries in Europe,  Spain, Belgium, Austria, Poland, Russia, 
approximately my age or older. 
There were all denominations. And we were supposed to be able to 
continue to some extent the studies, to the extent that the facult",635,"[13380, 14597]",3
Haute-Loire,Haute-Loire,45.0667,3.9167,fear,0.67,I am sad and weary. During rest hour Mrs. Cavailhon called me. She received a letter asking whether she wanted to send some children to a very nice school in Haute-Loire at an elevation of one thousand meters.  She selected me and another boy. I'll be able to go there but she is afraid that perhaps I won't be safe there.,359,"[12805, 12816]",2
Poland,Poland,51.919438,19.145136,neutral,0.66,"was the home for students from all 
countries in Europe,  Spain, Belgium, Austria, Poland, Russia, 
approximately my age or older. 
There were all denominations. And we were supposed to be able to 
continue to some extent the studies, to the extent that the faculty was 
available.",294,"[266, 272]",4
Russia,Russia,61.52401,105.318756,neutral,0.75,"which was the home for students from all 
countries in Europe,  Spain, Belgium, Austria, Poland, Russia, 
approximately my age or older. 
There were all denominations. And we were supposed to be able to 
continue to some extent the studies, to the extent that the faculty was 
available. And we did indeed attend school.",310,"[254, 260]",4
Chambon,Le Chambon-sur-Lignon,45.06081,4.302941,neutral,0.7,"Saturday, January 16, 1943 [ Le Chambon sur Lignon] 
I took leave, took the first streetcar at 6 a.m. and at 7:20 a.m. I left aboard the 
Marseilles to Paris express (travel, change train, bus, wrong [place?], 
Lavoulte bridge, telephone, fast train, Cheylard local train, St. Agrève). I arrived at 
St. Agrève at 11:49 p.m. The train did not go beyond there. 
Mr. Trocmé came on his bicycle to meet me (still a young man and very nice). 
Now we still had to cover fifteen kilometers through the snow and a moonlit night. 
We arrived at Les Grillons at 2:30 a.m. There we ate something warm and then I 
w",445,"[1004, 1011]",4
Switzerland,Switzerland,46.7985624,8.2319736,fear,0.88,"Now I have described the happenings from then, and my first flight to 
Switzerland over the mountains in a diary, and the consequent return by 
Swiss soldiers the same day that we arrived in Switzerland to France, and 
the arrest by the French customs officials, and eventually police, and 
returned to result. In 1941, in I think it was August. 
No. No. It was in November that we fled, to Switzerland. 
We crossed the Alps. It wasn't that simple. We were hidden for a while in 
Chambon, and surrounding with mostly Protestant farmers, or, you know, 
summer resident people.",505,"[13921, 13933]",2
Chambon,Le Chambon-sur-Lignon,45.06081,4.302941,neutral,0.0,,0,"[13844, 13851]",4
Chambon-sur-Lignon,Le Chambon-sur-Lignon,45.06081,4.302941,fear,0.93,"December 31, I was notified that I would be shipped 
off to another location. And I was put on a train. And on New Year's Eve, 
they explained to me that there would be fewer patrols and police out, 
checking people's, traveler's papers, identity papers. And I was told to 
get off at a place called Le Chambon-sur-Lignon. 
And I arrived at about 4 o'clock in the morning. 3:00, 3:00 or 4 o'clock 
in the morning. It was a bitter, cold night. And I was met there by a 
young man named Daniel Trocme, who then took me, and we had a very, very 
long walk through the night.",414,"[13056, 13075]",2
Drancy,"Drancy, France",48.9258,2.4456,fear,0.94,"This idyll didn't last too long, because already in July the French 
started collecting all the Jews for deportation to the either Drancy or 
to the east. And we were affected in Chambon. 
Now I have described the happenings from then, and my first flight to 
Switzerland over the mountains in a diary, and the consequent return by 
Swiss soldiers the same day that we arrived in Switzerland to France, and 
the arrest by the French customs officials, and eventually police, and 
returned to result. In 1941, in I think it was August.",435,"[13800, 13806]",2
