toponym,resolved_name,latitude,longitude,emotion,confidence_score,context,context_length,emotion_numeric
Le Chambon-sur-Lignon,Le Chambon-sur-Lignon,45.06081,4.302941,neutral,0.5,"And I was told to get off at a place called Le Chambon-sur-Lignon. 
And I arrived at about 4 o'clock in the morning. 3:00, 3:00 or 4 o'clock 
in the morning. It was a bitter, cold night. And I was met there by a 
young man named Daniel Trocme, who then took me, and we had a very, very 
long walk through the night. And ultimately, I wound up in a, a stone 
farmhouse called Les Grillons, the crickets, French word for crickets. 
And there I found myself together with about 22 or 24 other kids, ranging 
in age from about six, seven, up to about 17 or 18, boys and girls.",473,4
France,France,46.603354,1.888334,neutral,0.8,"We were told that we'll have to get out in two or three days. When I 
returned from Marseilles at noon, Mrs. B. told me that she received a telegram from Mr. 
Trocmé. He has a vacancy and expects me as soon as possible. Once again I am in 
luck. I quickly packed my suitcases so as to be able to leave early Saturday at 
7:20 a.m. At the same time, the thing from the UGIF [Union Générale des Israélites de 
France] arrived.",447,4
France,France,46.603354,1.888334,neutral,0.5,"When I 
returned from Marseilles at noon, Mrs. B. told me that she received a telegram from Mr. 
Trocmé. He has a vacancy and expects me as soon as possible. Once again I am in 
luck. I quickly packed my suitcases so as to be able to leave early Saturday at 
7:20 a.m. At the same time, the thing from the UGIF [Union Générale des Israélites de 
France] arrived. 
Saturday, January 16, 1943 [ Le Chambon sur Lignon] 
I took leave, took the first streetcar at 6 a.m. and at 7:20 a.m. I left aboard the 
Marseilles to Paris express (travel, change train, bus, wrong [place?], 
Lavoulte bridge, telephone, fast train, Cheylard local train, St. Agrève). I arrived at 
St. Agrève at 11:49 p.m. The train did not go beyond there. 
Mr. Trocmé came on his bicycle to meet me (still a young man and very nice). 
Now we still had to cover fifteen kilometers through the snow and a moonlit night. 
We arrived at Les Grillons at 2:30 a.m. There we ate something wa",673,4
Algiers,Algiers,36.7538,3.0588,neutral,0.87,"Her husband is fighting the Germans with de Gaulle in Algiers. 
Maybe she can help me get out of France. 
I WENT TO MADAME PHILIP and I said, ""I would like to go to Algiers. I want to join de 
Gaulle. I want to fight."" But she said, ""No, you're going to Switzerland!"" 
Switzerland is a neutral country in the war, so Jews are safe from the Nazis there.",349,4
College Cevenol,Collège Cévenol,45.05833,4.29472,neutral,0.79,"And so I found shelter there. I, I was sent to school, to a school that they had organized, which was called the College Cevenol. As a matter of fact, that school is a private school today that still, still is in existence. We, under the circumstance, and in retrospect, lived a fairly good life.",326,4
Annecy,Annecy,45.899247,6.129384,neutral,0.81,"I'm trying so hard not to laugh. I can't even smile, because then the German soldiers sitting on 
the train all around me will realize that I understand their jokes. I'm not supposed to understand 
German, I'm supposed to be a French Boy Scout just sitting here on the train going to Annecy. 
So I'd better not laugh at their jokes, even though they're really funny. 
I left Le Chambon for Switzerland right after getting my false papers.",405,4
France,France,46.603354,1.888334,neutral,0.7,"When I returned from Marseilles at noon, Mrs. B. told me that she received a telegram from Mr. Trocmé. He has a vacancy and expects me as soon as possible. Once again I am in luck. I quickly packed my suitcases so as to be able to leave early Saturday at 7:20 a.m. At the same time, the thing from the UGIF [Union Générale des Israélites de France] arrived. Saturday, January 16, 1943 [ Le Chambon sur Lignon] I took leave, took the first streetcar at 6 a.m. and at 7:20 a.m. I left aboard the Marseilles to Paris express (travel, change train, bus, wrong [place?], Lavoulte bridge, telephone, fast train, Cheylard local train, St. Agrève). I arrived at St. Agrève at 11:49 p.m. The train did not go beyond there.",537,4
Le Chambon,Le Chambon-sur-Lignon,45.06081,4.302941,joy,0.91,"Saturday, January 16, 1943 [ Le Chambon sur Lignon] 
I took leave, took the first streetcar at 6 a.m. and at 7:20 a.m. I left aboard the 
Marseilles to Paris express (travel, change train, bus, wrong [place?], 
Lavoulte bridge, telephone, fast train, Cheylard local train, St. Agrève). I arrived at 
St. Agrève at 11:49 p.m. The train did not go beyond there. 
Mr. Trocmé came on his bicycle to meet me (still a young man and very nice). 
Now we still had to cover fifteen kilometers through the snow and a moonlit night. 
We arrived at Les Grillons at 2:30 a.m. There we ate something warm and then I 
went to sleep in the annex (I only s",518,3
Switzerland,Switzerland,46.818188,8.227512,fear,0.93,"And we were affected in Chambon. 
Now I have described the happenings from then, and my first flight to 
Switzerland over the mountains in a diary, and the consequent return by 
Swiss soldiers the same day that we arrived in Switzerland to France, and 
the arrest by the French customs officials, and eventually police, and 
returned to result. In 1941, in I think it was August. 
No. No. It was in November that we fled, to Switzerland. 
We crossed the Alps. It wasn't that simple. We were hidden for a while in 
Chambon, and surrounding with mostly Protestant farmers, or, you know, 
summer resident people.",517,2
sur-Lignon,Le Chambon-sur-Lignon,45.06081,4.302941,neutral,0.5,"And I was told to get off at a place called Le Chambon-sur-Lignon. 
And I arrived at about 4 o'clock in the morning.",123,4
Valence,"Valence, Drôme, France",44.933393,4.89236,fear,0.93,"Jean-Pierre, Pastor Trocme's son, and Marco Darcissac, the son of the schoolmaster, took me by bicycle all the way down the mountains to Valence, seventy kilometers! I was scared stiff! I had never gone down such steep mountains before on a bike. They left me with a lady in Valence. She took me to her brother, who was a pastor. I stayed for the whole weekend, and I even went to church with them!",374,2
Le Chambon,Le Chambon-sur-Lignon,45.06081,4.302941,neutral,0.6,"Friday, January 15, 1943 
We were told that we'll have to get out in two or three days. When I 
returned from Marseilles at noon, Mrs. B. told me that she received a telegram from Mr. 
Trocmé. He has a vacancy and expects me as soon as possible. Once again I am in 
luck. I quickly packed my suitcases so as to be able to leave early Saturday at 
7:20 a.m. At the same time, the thing from the UGIF [Union Générale des Israélites de 
France] arrived. 
Saturday, January 16, 1943 [ Le Chambon sur Lignon] 
I took leave, took the first streetcar at 6 a.m. and at 7:20 a.m. I left aboard the 
Marseilles to Paris express (travel, change train, bus, wrong [place?], 
Lavoulte bridge, telephone, fast train, Cheylard local train, St. Agrève). I arrived at 
St. Agrève at 11:49 p.m. The train did not go beyond there. 
Mr. Trocmé came on his bicycle to meet me (still a young man and very nice). 
Now we still had to cover fifteen kilometers through the snow and a moonlit night. 
We arrived at Les Grillons at 2:30 a.m.",709,4
Rivesaltes,Rivesaltes,42.799741,2.869984,sadness,0.91,"And they brought us 
to the railway station in, whatever the place was. Vallorcine. Vallorcine 
was the station in the valley. And put us on a train. We were put into 
handcuffs and sent back to Rivesaltes. 
The amazing thing was that the word got through to Chambon-sur-Lignon that we 
are in Rivesaltes. And none other than, first, Tracy Strong came. And I gave 
him my shoes, which were in total shambles, which he took with him. And I had 
a pair of rubber boots. No, that was before. I'm mixing it up. It's in my book. 
And he promised to get us some help. Shortly thereafter, Madam came to the camp 
in, in Rivesaltes. She was the chief of the Cimade in France.",543,5
Le Chambon,Le Chambon-sur-Lignon,45.06081,4.302941,joy,0.93,"Friday, January 15, 1943 
We were told that we'll have to get out in two or three days. When I 
returned from Marseilles at noon, Mrs. B. told me that she received a telegram from Mr. 
Trocmé. He has a vacancy and expects me as soon as possible. Once again I am in 
luck. I quickly packed my suitcases so as to be able to leave early Saturday at 
7:20 a.m. At the same time, the thing from the UGIF [Union Générale des Israélites de 
France] arrived. 
Saturday, January 16, 1943 [ Le Chambon sur Lignon] 
I took leave, took the first streetcar at 6 a.m. and at 7:20 a.m. I left aboard the 
Marseilles to Paris express (travel, change train, bus, wrong [place?], 
Lavoulte bridge, telephone, fast train, Cheylard local train, St. Agrève). I arrived at 
St. Agrève at 11:49 p.m. The train did not go beyond there. 
Mr. Trocmé came on his bicycle to meet me (still a young man and very nice). 
Now we still had to cover fifteen kilometers through the snow and a moonlit night. 
We arrived at Les Grillons at 2:30 a.m. There we ate something warm and then I 
went to sleep in the annex (I only s",837,3
Chambon-sur-Lignon,Le Chambon-sur-Lignon,45.06081,4.302941,fear,0.94,"December 31, I was notified that I would be shipped 
off to another location. And I was put on a train. And on New Year's Eve, 
they explained to me that there would be fewer patrols and police out, 
checking people's, traveler's papers, identity papers. And I was told to 
get off at a place called Le Chambon-sur-Lignon. 
And I arrived at about 4 o'clock in the morning. 3:00, 3:00 or 4 o'clock 
in the morning. It was a bitter, cold night. And I was met there by a 
young man named Daniel Trocme, who then took me, and we had a very, very 
long walk through the night.",494,2
Maison des Roches,,0.0,0.0,neutral,0.0,,0,4
France,France,46.603354,1.888334,neutral,0.5,"At the same time, the thing from the UGIF [Union Générale des Israélites de 
France] arrived. 
Saturday, January 16, 1943 [ Le Chambon sur Lignon] 
I took leave, took the first streetcar at 6 a.m. and at 7:20 a.m. I left aboard the 
Marseilles to Paris express (travel, change train, bus, wrong [place?], 
Lavoulte bridge, telephone, fast train, Cheylard local train, St. Agrève).",382,4
Le Chambon-sur-Lignon,Le Chambon-sur-Lignon,45.06081,4.302941,neutral,0.5,"And I was told to 
get off at a place called Le Chambon-sur-Lignon. 
And I arrived at about 4 o'clock in the morning. 3:00, 3:00 or 4 o'clock 
in the morning. It was a bitter, cold night. And I was met there by a 
young man named Daniel Trocme, who then took me, and we had a very, very 
long walk through the night. And ultimately, I wound up in a, a stone 
farmhouse called Les Grillons, the crickets, French word for crickets. 
And there I found myself together with about 22 or 24 other kids, ranging 
in age from about six, seven, up to about 17 or 18, boys and girls. And 
Daniel Trocme was our, call it then, then father. He was the, 
our supervisor and the m",544,4
Chambon,Le Chambon-sur-Lignon,45.06081,4.302941,joy,0.89,"We were told that we'll have to get out in two or three days. When I 
returned from Marseilles at noon, Mrs. B. told me that she received a telegram from Mr. 
Trocmé. He has a vacancy and expects me as soon as possible. Once again I am in 
luck. I quickly packed my suitcases so as to be able to leave early Saturday at 
7:20 a.m. At the same time, the thing from the UGIF [Union Générale des Israélites de 
France] arrived. 
Saturday, January 16, 1943 [ Le Chambon sur Lignon]",471,3
France,France,46.603354,1.888334,neutral,0.7,"When I returned from Marseilles at noon, Mrs. B. told me that she received a telegram from Mr. Trocmé. He has a vacancy and expects me as soon as possible. Once again I am in luck. I quickly packed my suitcases so as to be able to leave early Saturday at 7:20 a.m. At the same time, the thing from the UGIF [Union Générale des Israélites de France] arrived.",370,4
Spain,Spain,40.463667,-3.74922,neutral,0.67,"which was the home for students from all 
countries in Europe,  Spain, Belgium, Austria, Poland, Russia, 
approximately my age or older. 
There were all denominations. And we were supposed to be able to 
continue to some extent the studies, to the extent that the faculty was 
available.",287,4
Chambon-sur-Lignon,Le Chambon-sur-Lignon,45.06081,4.302941,fear,0.94,"by late December, December 31, I was notified that I would be shipped off to another location. And I was put on a train. And on New Year's Eve, they explained to me that there would be fewer patrols and police out, checking people's, traveler's papers, identity papers. And I was told to get off at a place called Le Chambon-sur-Lignon. And I arrived at about 4 o'clock in the morning. 3:00, 3:00 or 4 o'clock in the morning. It was a bitter, cold night. And I was met there by a young man named Daniel Trocme, who then took me, and we had a very, very long walk through the night. And ultimately, I wound up in a, a stone farmhouse called Les Grillons, the crickets, French word for crickets. And there I found myself together with about 22 or 24 other kids, ranging in age from about six, seven, up to about 17 or 18, boys and girls.",689,2
France,France,46.603354,1.888334,neutral,0.5,"At the same time, the thing from the UGIF [Union Générale des Israélites de France] arrived. 
Saturday, January 16, 1943 [ Le Chambon sur Lignon] 
I took leave, took the first streetcar at 6 a.m. and at 7:20 a.m. I left aboard the 
Marseilles to Paris express (travel, change train, bus, wrong [place?], Lavoulte bridge, telephone, fast train, Cheylard local train, St. Agrève).",361,4
Britain,United Kingdom,54.7023545,-3.2765753,joy,0.88,"We're lucky because there's a shortwave radio in the house and we get news from Britain. It's in 
French, and we understand enough French now to know what they're saying. We think they're 
sending coded messages to the Resistance here in France. It's very exciting! We have 
newspapers here, too, so for the first time since we've been in Le Chambon, we can follow the 
news of the war.",337,3
La Guespy,La Guespy,45.061,4.303,neutral,0.78,"I'm staying at La Guespy, which is a home for refugee kids 
like me. Lots of the kids are Jewish, but not all of them. Hanne and the others I came with are all 
staying here, too. Monsieur Bohny is head of all three Swiss Aid homes for refugee kids in Le 
Chambon. The lady who is in charge of us here at La Guespy is named Mademoiselle Usach. 
She never smiles. What a grouch! None of us like her. 
So far I've learned a few words of French. I have a nice teacher. Most of us don't know French. 
A nice Austrian refugee named Elisabeth, who speaks perfect French, is helping us communicate 
with the people here.",568,4
Europe,Europe,54.526,15.2551,sadness,0.88,"And it was the biggest tragedy of that time was to have those people 
who came from Eastern Europe and escaped to France. And France was the 
haven. I mean, they thought nothing could happen to them when they got to 
France. They didn't realize that they would be picked up there just as 
well as they could have been in Germany or in Hungary or in Romania or 
anywhere else.",387,5
Le Chambon,Le Chambon-sur-Lignon,45.06081,4.302941,neutral,1.0,"When I 
returned from Marseilles at noon, Mrs. B. told me that she received a telegram from Mr. 
Trocmé. He has a vacancy and expects me as soon as possible. Once again I am in 
luck. I quickly packed my suitcases so as to be able to leave early Saturday at 
7:20 a.m. At the same time, the thing from the UGIF [Union Générale des Israélites de 
France] arrived. 
Saturday, January 16, 1943 [ Le Chambon sur Lignon] 
I took leave, took the first streetcar at 6 a.m. and at 7:20 a.m. I left aboard the 
Marseilles to Paris express (travel, change train, bus, wrong [place?], 
Lavoulte bridge, telephone, fast train, Cheylard local train, St. Agrève). I arrived at 
St. Agrève at 11:49 p.m. The train did not go beyond there. 
Mr. Trocmé came on his bicycle to meet me (still a young man and very nice). 
Now we still had to cover fifteen kilometers through the snow and a moonlit night. 
We arrived at Les Grillons at 2:30 a.m. There we ate something warm and then I 
w ent to sleep in the annex",666,4
Le Chambon,Le Chambon-sur-Lignon,45.06081,4.302941,joy,0.92,"Friday, January 15, 1943 
We were told that we'll have to get out in two or three days. When I 
returned from Marseilles at noon, Mrs. B. told me that she received a telegram from Mr. 
Trocmé. He has a vacancy and expects me as soon as possible. Once again I am in 
luck. I quickly packed my suitcases so as to be able to leave early Saturday at 
7:20 a.m. At the same time, the thing from the UGIF [Union Générale des Israélites de 
France] arrived. 
Saturday, January 16, 1943 [ Le Chambon sur Lignon] 
I took leave, took the first streetcar at 6 a.m. and at 7:20 a.m. I left aboard the 
Marseilles to Paris express (travel, change train, bus, wrong [place?], 
Lavoulte bridge, telephone, fast train, Cheylard local train, St. Agrève). I arrived at 
St. Agrève at 11:49 p.m. The train did not go beyond there. 
Mr. Trocmé came on his bicycle to meet me (still a young man and very nice). 
Now we still had to cover fifteen kilometers through the snow and a moonlit night. 
We arrived at Les Grillons at 2:30 a.m. There we ate something warm and then I 
w",829,3
La Guespy,La Guespy,45.06081,4.302941,neutral,0.7,"I'm staying at La Guespy, which is a home for refugee kids like me. Lots of the kids are Jewish, but not all of them. Hanne and the others I came with are all staying here, too. Monsieur Bohny is head of all three Swiss Aid homes for refugee kids in Le Chambon. The lady who is in charge of us here at La Guespy is named Mademoiselle Usach. She never smiles. What a grouch! None of us like her.",389,4
La Guespy,La Guespy,45.06081,4.302941,neutral,0.71,"I'm staying at La Guespy, which is a home for refugee kids 
like me. Lots of the kids are Jewish, but not all of them. Hanne and the others I came with are all 
staying here, too. Monsieur Bohny is head of all three Swiss Aid homes for refugee kids in Le 
Chambon. The lady who is in charge of us here at La Guespy is named Mademoiselle Usach. 
She never smiles. What a grouch! None of us like her. 
So far I've learned a few words of French. I have a nice teacher. Most of us don't know French.",440,4
Camp de Gurs,Camp de Gurs,43.4278,-0.7464,neutral,0.77,"Well, this comes, the, in, in the camp, in Camp de Gurs, it was, it didn't really matter. So in, sometime in September of 1942, a woman came to see my parents. We visited, my mother came over to visit us. And we were told that somebody is coming from the OSE. I don't know if you heard about the OSE, which is Oeuvre de Secour aux Enfants. And she asked several people if they would like to send that, one of their children, if the child is young enough, to send them somewhere where they would be safe. And my mother and father said, I think we should. And I said I don't want to go out without my brother. And they said, oh, no. You gonna go. So",509,4
Toulouse,Toulouse,43.604652,1.444209,neutral,0.69,"they, they gathered us together, and we went on a train with a nice
young lady. Her name was Hirsch. And she took us by train to Toulouse. 
We stayed there overnight with a, a French, with a, a Swiss Red Cross, a 
children's help. And we stayed overnight. And then the next day, we went 
to the Le Chambon-sur Lignon, which is, was a haven for a lot of Jewish 
people.",344,4
Le Chambon-sur Lignon,Le Chambon-sur-Lignon,45.06081,4.302941,sadness,0.78,"And then the next day, we went 
to the Le Chambon-sur Lignon, which is, was a haven for a lot of Jewish 
people. 
So this is when you separated from your parents? 
That's right, and from my brother. 
It was not easy for me. It was very hard for them. They knew this might be 
it. And my brother was, I said to my brother when I left, I said, I'll see 
what I can do to get you out when I'm there.",366,5
Alsace-Lorraine,Alsace-Lorraine,48.5,7.5,neutral,0.7,"He had to make sure that the swastika came off. My new name is Jacques Levet, and it says on my ID card that I was born in Alsace-Lorraine. That's close to the German border, so it might explain my German accent if I'm stopped. Pastor Theis says I can leave for Switzerland in a couple of days.",347,4
Le Chambon,Le Chambon-sur-Lignon,45.06081,4.302941,neutral,0.73,"Saturday, January 16, 1943 [ Le Chambon sur Lignon] 
I took leave, took the first streetcar at 6 a.m. and at 7:20 a.m. I left aboard the 
Marseilles to Paris express (travel, change train, bus, wrong [place?], 
Lavoulte bridge, telephone, fast train, Cheylard local train, St. Agrève). I arrived at 
St. Agrève at 11:49 p.m. The train did not go beyond there. 
Mr. Trocmé came on his bicycle to meet me (still a young man and very nice). 
Now we still had to cover fifteen kilometers through the snow and a moonlit night. 
We arrived at Les Grillons at 2:30 a.m. There we ate something warm and then I 
went to sleep in the annex (I only s",527,4
Algiers,Algiers,36.7538,3.0588,joy,0.88,"Her husband is fighting the Germans with de Gaulle in Algiers. Maybe she can help me get out of France. I WENT TO MADAME PHILIP and I said, ""I would like to go to Algiers. I want to join de Gaulle. I want to fight."" But she said, ""No, you're going to Switzerland!"" Switzerland is a neutral country in the war, so Jews are safe from the Nazis there.",350,3
France,France,46.603354,1.888334,neutral,0.7,"When I returned from Marseilles at noon, Mrs. B. told me that she received a telegram from Mr. Trocmé. He has a vacancy and expects me as soon as possible. Once again I am in luck. I quickly packed my suitcases so as to be able to leave early Saturday at 7:20 a.m. At the same time, the thing from the UGIF [Union Générale des Israélites de France] arrived.",376,4
Switzerland,Switzerland,46.818188,8.227512,fear,0.87,"Now I have described the happenings from then, and my first flight to 
Switzerland over the mountains in a diary, and the consequent return by 
Swiss soldiers the same day that we arrived in Switzerland to France, and 
the arrest by the French customs officials, and eventually police, and 
returned to result. In 1941, in I think it was August. 
No. No. It was in November that we fled, to Switzerland. 
We crossed the Alps. It wasn't that simple.",421,2
Camp de Gurs,Camp de Gurs,43.3667,-0.8,sadness,0.85,"Well, this comes, the, in, in the camp, in Camp de Gurs, it was, it didn't really matter. So in, sometime in September of 1942, a woman came to see my parents. We visited, my mother came over to visit us. And we were told that somebody is coming from the OSE. I don't know if you heard about the OSE, which is Oeuvre de Secour aux Enfants. And she asked several people if they would like to send that, one of their children, if the child is young enough, to send them somewhere where they would be safe.",487,5
France,France,46.603354,1.888334,neutral,0.6,"At the same time, the thing from the UGIF [Union Générale des Israélites de France] arrived. 
Saturday, January 16, 1943 [ Le Chambon sur Lignon] 
I took leave, took the first streetcar at 6 a.m. and at 7:20 a.m. I left aboard the 
Marseilles to Paris express (travel, change train, bus, wrong [place?], 
Lavoulte bridge, telephone, fast train, Cheylard local train, St. Agrève). I arrived at 
St. Agrève at 11:49 p.m. The train did not go beyond there. 
Mr. Trocmé came on his bicycle to meet me (still a young man and very nice). 
Now we still had to cover fifteen kilometers through the snow and a moonlit night. 
We arrived at Les Grillons at 2:30 a.m. There we ate something wa",456,4
Switzerland,Switzerland,46.818188,8.227512,fear,0.91,"Now I have described the happenings from then, and my first flight to Switzerland over the mountains in a diary, and the consequent return by Swiss soldiers the same day that we arrived in Switzerland to France, and the arrest by the French customs officials, and eventually police, and returned to result. In 1941, in I think it was August. No. No. It was in November that we fled, to Switzerland. We crossed the Alps. It wasn't that simple. We were hidden for a while in Chambon, and surrounding with mostly Protestant farmers, or, you know, summer resident people.",491,2
Laval,,0.0,0.0,neutral,0.0,,0,4
France,France,46.603354,1.888334,neutral,0.0,,0,4
Le Chambon-sur-Lignon,Le Chambon-sur-Lignon,45.06081,4.302941,fear,0.97,"I was told to get off at a place called Le Chambon-sur-Lignon. 
And I arrived at about 4 o'clock in the morning. 3:00, 3:00 or 4 o'clock 
in the morning. It was a bitter, cold night. And I was met there by a 
young man named Daniel Trocme, who then took me, and we had a very, very 
long walk through the night. And ultimately, I wound up in a, a stone 
farmhouse called Les Grillons, the crickets, French word for crickets. 
And there I found myself together with about 22 or 24 other kids, ranging 
in age from about six, seven, up to about 17 or 18, boys and girls.",560,2
Le Chambon,Le Chambon-sur-Lignon,45.06081,4.302941,neutral,0.7,"Saturday, January 16, 1943 [ Le Chambon sur Lignon] 
I took leave, took the first streetcar at 6 a.m. and at 7:20 a.m. I left aboard the 
Marseilles to Paris express (travel, change train, bus, wrong [place?], 
Lavoulte bridge, telephone, fast train, Cheylard local train, St. Agrève). I arrived at 
St. Agrève at 11:49 p.m. The train did not go beyond there. 
Mr. Trocmé came on his bicycle to meet me (still a young man and very nice). 
Now we still had to cover fifteen kilometers through the snow and a moonlit night. 
We arrived at Les Grillons at 2:30 a.m. There we ate something warm and then I 
ei went to sleep in the annex (I only s",527,4
France,France,46.603354,1.888334,neutral,0.5,"At the same time, the thing from the UGIF [Union Générale des Israélites de 
France] arrived. 
Saturday, January 16, 1943 [ Le Chambon sur Lignon] 
I took leave, took the first streetcar at 6 a.m. and at 7:20 a.m. I left aboard the 
Marseilles to Paris express (travel, change train, bus, wrong [place?], 
Lavoulte bridge, telephone, fast train, Cheylard local train, St. Agrève). I arrived at 
St. Agrève at 11:49 p.m. The train did not go beyond there. 
Mr. Trocmé came on his bicycle to meet me (still a young man and very nice). 
Now we still had to cover fifteen kilometers through the snow and a moonlit night. 
We arrived at Les Grillons at 2:30 a.m.",471,4
New York,New York City,40.7127281,-74.0060152,neutral,0.78,"which was organized by the Swiss Red Cross children's help, with a, and the one who was in charge was a man with the name of Auguste Bohny. Somebody, he was just last year, he was honored by the B'nai B'rith here in New York. And we, he started this carpenter shop. And we, my brother and I, brother and I, who also came to Le Chambon",402,4
Swiss,Swiss Confederation (Switzerland),46.8182,8.2275,neutral,0.78,"the consequent return by Swiss soldiers the same day that we arrived in Switzerland to France, and the arrest by the French customs officials, and eventually police, and returned to result. In 1941, in I think it was August. No. No. It was in November that we fled, to Switzerland.",362,4
Gurs,Gurs internment camp,43.287222,-0.803889,sadness,0.92,and practice speaking German. His name is Kurt Grossmann. His mother disappeared like you. His father [is] in [the French internment camp] Gurs.Later Mr. T. left for Vichy where he has [contacts] and his father was released in one week! Lucky! Lucky!,274,5
Vichy,Vichy,46.1264,3.4265,neutral,0.66,"His father [is] in [the French internment camp] Gurs.Later Mr. T. left for Vichy where 
he has [contacts] and his father was released in one week! 
Lucky! Lucky! 
Friday, January 22, 1943 
The UGIF now sends me three hundred francs every month. Mr. T. however takes them.",298,4
"Vichy, France","Vichy, France",46.1287,3.4264,joy,0.78,"And we, it was a very small house up in the Massif Central, in [FRENCH]. And we were received very nicely by the pastor, by a pastor's wife, by the Swiss Red Cross, and from the villages, villagers. And so we, as we arrived, they made dinner for us as, as best as they could, even though it was, everything was rationed. And this was also in Vichy. It was part of Vichy, France.  It was very, very special. Well, first I would like to say this. And when the second or third day we were in that village, there was a very rich lady...",600,3
France,France,46.603354,1.888334,neutral,0.72,"He has a vacancy and expects me as soon as possible. Once again I am in luck. I quickly packed my suitcases so as to be able to leave early Saturday at 7:20 a.m. At the same time, the thing from the UGIF [Union Générale des Israélites de France] arrived. Saturday, January 16, 1943 [ Le Chambon sur Lignon] I took leave, took the first streetcar at 6 a.m. and at 7:20 a.m. I left aboard the Marseilles to Paris express (travel, change train, bus, wrong [place?], Lavoulte bridge, telephone, fast train, Cheylard local train, St. Agrève). I arrived at St. Agrève at 11:49 p.m. The train did not go beyond there.",480,4
Lyon,Lyon,45.75,4.85,neutral,0.78,"He was minister of finance under de Gaulle, who left France, in, under the 
Nazis' eyes of the airport in Lyon, and went to England, and from England 
to Algiers.  And the, his wife was really special to me, because she was 
like a mother to me.",271,4
England,England,52.3555177,-1.1743197,neutral,0.81,"who was minister of finance under de Gaulle, who left France, in, under the Nazis' eyes of the airport in Lyon, and went to England, and from England to Algiers.  And the, his wife was really special to me, because she was like a mother to me. And I used to visit her almost every day.",332,4
Le Chambon,Le Chambon-sur-Lignon,45.06081,4.302941,joy,0.93,"Saturday, January 16, 1943 [ Le Chambon sur Lignon] 
I took leave, took the first streetcar at 6 a.m. and at 7:20 a.m. I left aboard the 
Marseilles to Paris express (travel, change train, bus, wrong [place?], 
Lavoulte bridge, telephone, fast train, Cheylard local train, St. Agrève). I arrived at 
St. Agrève at 11:49 p.m. The train did not go beyond there. Mr. Trocmé came on his bicycle to meet me (still a young man and very nice). Now we still had to cover fifteen kilometers through the snow and a moonlit night. 
We arrived at Les Grillons at 2:30 a.m. There we ate something warm and then I 
w[...]",474,3
France,France,46.603354,1.888334,neutral,0.8,"When I returned from Marseilles at noon, Mrs. B. told me that she received a telegram from Mr. Trocmé. He has a vacancy and expects me as soon as possible. Once again I am in luck. I quickly packed my suitcases so as to be able to leave early Saturday at 7:20 a.m. At the same time, the thing from the UGIF [Union Générale des Israélites de France] arrived.",363,4
Laval,"Pierre Laval (Prime Minister/Head of Vichy government, not a place)",45.75,3.08333,fear,0.94,"And then one, then all 
of a sudden, somebody came and says, the Milice Laval, which is the, Laval, 
Laval was the president of France, which was equivalent to the Gestapo, and 
the gendarmerie are looking for all Jewish people. You better start hiding. 
So there are several homes from the Swiss Red Cross.",318,2
French,France,46.603354,1.888334,sadness,0.7,"His father [is] in [the French internment camp] Gurs.Later Mr. T. left for Vichy where 
he has [contacts] and his father was released in one week! 
Lucky! Lucky!",163,5
Swiss,Swiss soldiers,0.0,0.0,neutral,1.0,"Now I have described the happenings from then, and my first flight to Switzerland over the mountains in a diary, and the consequent return by Swiss soldiers the same day that we arrived in Switzerland to France, and the arrest by the French customs officials, and eventually police, and returned to result. In 1941, in I think it was August. ",396,4
Switzerland,Switzerland,46.818188,8.227512,fear,0.93,"Now I have described the happenings from then, and my first flight to 
Switzerland over the mountains in a diary, and the consequent return by 
Swiss soldiers the same day that we arrived in Switzerland to France, and 
the arrest by the French customs officials, and eventually police, and 
returned to result. In 1941, in I think it was August. 
No. No. It was in November that we fled, to Switzerland. 
We crossed the Alps. It wasn't that simple.",448,2
Alsace-Lorraine,Alsace-Lorraine,48.5,7.5,neutral,0.0,,0,4
Le Puy,Le Puy-en-Velay,45.04366,3.8836,fear,0.99,"They're starting the bus. They say they're taking us to Le Puy, which is where the Nazis are. I'm 
scared.
Age 17, February 1943, LePuy-en-Velay, France 
The gendarmes have interrogated me and so have the Germans.",220,2
France,France,46.603354,1.888334,neutral,0.7,"Friday, January 15, 1943 
We were told that we'll have to get out in two or three days. When I 
returned from Marseilles at noon, Mrs. B. told me that she received a telegram from Mr. 
Trocmé. He has a vacancy and expects me as soon as possible. Once again I am in 
luck. I quickly packed my suitcases so as to be able to leave early Saturday at 
7:20 a.m. At the same time, the thing from the UGIF [Union Générale des Israélites de 
France] arrived. 
Saturday, January 16, 1943 [ Le Chambon sur Lignon]",420,4
University of Lyon,University of Lyon,45.75,4.85,neutral,0.73,"Amongst them was one who was, who 
was very special to me, especially his wife. His name was André Philip. 
He was minister of finance under de Gaulle, who left France, in, under the 
Nazis' eyes of the airport in Lyon, and went to England, and from England 
to Algiers.  And the, his wife was really special to me, because she was 
like a mother to me. And I used to visit her almost every day. And, so one, 
but before Mr. Philip, who was also a professor of economics of the 
University of Lyon, he came one night, and he, OK, had a big chariot with 
with two wheels, bicycle wheels on it, of potatoes, which was illegal to, 
to buy and hoard 'em in France. So he came. He says, you better come to, we 
were just at the dinner table. He says, you come and you better help us get 
these potatoes off the road. Or else I'm gonna go to jail. So we all, we 
all packed up and went, and all took a big bag of potatoes and carried them 
to his house.",656,4
